b0,Ts,u_A_inf,m_A_inf,u_B_inf,m_B_inf,L_B,C,state
1.35,7.0,0.4154519875878124,0.4154519875878124,0.5845480124121876,0.5845480124121876,0.5845480124121876,0.16909602482437525,双平台共存
1.4000000000000001,7.0,0.41544531976635934,0.41544531976635934,0.5845546802336407,0.5845546802336407,0.5845546802336407,0.1691093604672813,双平台共存
1.4500000000000002,7.0,0.4154393443494894,0.4154393443494894,0.5845606556505105,0.5845606556505105,0.5845606556505105,0.16912131130102115,双平台共存
1.5,7.0,0.4154339928829295,0.4154339928829295,0.5845660071170705,0.5845660071170705,0.5845660071170705,0.16913201423414104,双平台共存
1.55,7.0,0.41542919203499545,0.41542919203499545,0.5845708079650045,0.5845708079650045,0.5845708079650045,0.1691416159300091,双平台共存
1.6,7.0,0.41542488397474875,0.41542488397474875,0.5845751160252513,0.5845751160252513,0.5845751160252513,0.1691502320505025,双平台共存
1.6500000000000001,7.0,0.4154210083595499,0.4154210083595499,0.58457899164045,0.58457899164045,0.58457899164045,0.16915798328090015,双平台共存
1.7000000000000002,7.0,0.41541752441218066,0.41541752441218066,0.5845824755878193,0.5845824755878193,0.5845824755878193,0.16916495117563868,双平台共存
1.75,7.0,0.4154143921573245,0.4154143921573245,0.5845856078426754,0.5845856078426754,0.5845856078426754,0.16917121568535098,双平台共存
1.8,7.0,0.41541157347134083,0.41541157347134083,0.5845884265286592,0.5845884265286592,0.5845884265286592,0.16917685305731833,双平台共存
1.85,7.0,0.4154090335627054,0.4154090335627054,0.5845909664372946,0.5845909664372946,0.5845909664372946,0.16918193287458916,双平台共存
1.9000000000000001,7.0,0.41540674234971686,0.41540674234971686,0.5845932576502831,0.5845932576502831,0.5845932576502831,0.16918651530056628,双平台共存
1.9500000000000002,7.0,0.4154046806255288,0.4154046806255288,0.5845953193744712,0.5845953193744712,0.5845953193744712,0.16919063874894236,双平台共存
2.0,7.0,0.41540281925449013,0.41540281925449013,0.5845971807455099,0.5845971807455099,0.5845971807455099,0.16919436149101974,双平台共存
0.0,8.0,0.5774334514462475,0.5774334514462475,0.42256654855375253,0.42256654855375253,0.42256654855375253,0.15486690289249494,双平台共存
0.05,8.0,0.5453900132139706,0.5453900132139706,0.4546099867860294,0.4546099867860294,0.4546099867860294,0.09078002642794125,双平台共存
0.1,8.0,0.43141309454860904,0.43141309454860904,0.568586905451391,0.568586905451391,0.568586905451391,0.1371738109027819,双平台共存
0.15000000000000002,8.0,0.4187703214715989,0.4187703214715989,0.581229678528401,0.581229678528401,0.581229678528401,0.16245935705680215,双平台共存
0.2,8.0,0.41671375590345583,0.41671375590345583,0.5832862440965442,0.5832862440965442,0.5832862440965442,0.16657248819308834,双平台共存
0.25,8.0,0.4159969383778442,0.4159969383778442,0.5840030616221559,0.5840030616221559,0.5840030616221559,0.16800612324431163,双平台共存
0.30000000000000004,8.0,0.4156391466899862,0.4156391466899862,0.5843608533100138,0.5843608533100138,0.5843608533100138,0.1687217066200276,双平台共存
0.35000000000000003,8.0,0.4154210795499263,0.4154210795499263,0.5845789204500738,0.5845789204500738,0.5845789204500738,0.1691578409001474,双平台共存
0.4,8.0,0.4152713901402952,0.4152713901402952,0.5847286098597049,0.5847286098597049,0.5847286098597049,0.16945721971940964,双平台共存
0.45,8.0,0.4151607295090698,0.4151607295090698,0.5848392704909302,0.5848392704909302,0.5848392704909302,0.16967854098186042,双平台共存
0.5,8.0,0.41507490155437105,0.41507490155437105,0.5849250984456289,0.5849250984456289,0.5849250984456289,0.1698501968912579,双平台共存
0.55,8.0,0.41500608734913463,0.41500608734913463,0.5849939126508654,0.5849939126508654,0.5849939126508654,0.16998782530173073,双平台共存
0.6000000000000001,8.0,0.41494963288536346,0.41494963288536346,0.5850503671146365,0.5850503671146365,0.5850503671146365,0.17010073422927308,双平台共存
0.65,8.0,0.4149025057660398,0.4149025057660398,0.5850974942339602,0.5850974942339602,0.5850974942339602,0.17019498846792036,双平台共存
0.7000000000000001,8.0,0.4148626597537861,0.4148626597537861,0.5851373402462139,0.5851373402462139,0.5851373402462139,0.17027468049242778,双平台共存
0.75,8.0,0.41482861220058903,0.41482861220058903,0.5851713877994109,0.5851713877994109,0.5851713877994109,0.17034277559882194,双平台共存
0.8,8.0,0.4147992856497278,0.4147992856497278,0.5852007143502722,0.5852007143502722,0.5852007143502722,0.17040142870054442,双平台共存
0.8500000000000001,8.0,0.41477385307691955,0.41477385307691955,0.5852261469230804,0.5852261469230804,0.5852261469230804,0.1704522938461609,双平台共存
0.9,8.0,0.41475167525121265,0.41475167525121265,0.5852483247487874,0.5852483247487874,0.5852483247487874,0.1704966494975747,双平台共存
0.9500000000000001,8.0,0.41473225200051644,0.41473225200051644,0.5852677479994836,0.5852677479994836,0.5852677479994836,0.1705354959989671,双平台共存
1.0,8.0,0.41471517021649823,0.41471517021649823,0.5852848297835018,0.5852848297835018,0.5852848297835018,0.17056965956700354,双平台共存
1.05,8.0,0.4147000975194904,0.4147000975194904,0.5852999024805097,0.5852999024805097,0.5852999024805097,0.17059980496101923,双平台共存
1.1,8.0,0.41468675771560126,0.41468675771560126,0.5853132422843987,0.5853132422843987,0.5853132422843987,0.17062648456879748,双平台共存
1.1500000000000001,8.0,0.4146749237482589,0.4146749237482589,0.5853250762517411,0.5853250762517411,0.5853250762517411,0.17065015250348226,双平台共存
1.2000000000000002,8.0,0.41466440135054744,0.41466440135054744,0.5853355986494526,0.5853355986494526,0.5853355986494526,0.17067119729890512,双平台共存
1.25,8.0,0.414655028967952,0.414655028967952,0.585344971032048,0.585344971032048,0.585344971032048,0.17068994206409605,双平台共存
1.3,8.0,0.4146466621824077,0.4146466621824077,0.5853533378175924,0.5853533378175924,0.5853533378175924,0.1707066756351846,双平台共存
1.35,8.0,0.4146391904776423,0.4146391904776423,0.5853608095223577,0.5853608095223577,0.5853608095223577,0.1707216190447154,双平台共存
1.4000000000000001,8.0,0.4146325049407458,0.4146325049407458,0.5853674950592542,0.5853674950592542,0.5853674950592542,0.17073499011850835,双平台共存
1.4500000000000002,8.0,0.41462651172245674,0.41462651172245674,0.5853734882775432,0.5853734882775432,0.5853734882775432,0.17074697655508653,双平台共存
1.5,8.0,0.4146211423164427,0.4146211423164427,0.5853788576835572,0.5853788576835572,0.5853788576835572,0.1707577153671146,双平台共存
1.55,8.0,0.4146163202913146,0.4146163202913146,0.5853836797086853,0.5853836797086853,0.5853836797086853,0.17076735941737076,双平台共存
1.6,8.0,0.4146119879023616,0.4146119879023616,0.5853880120976385,0.5853880120976385,0.5853880120976385,0.17077602419527682,双平台共存
1.6500000000000001,8.0,0.41460809400881443,0.41460809400881443,0.5853919059911856,0.5853919059911856,0.5853919059911856,0.17078381198237114,双平台共存
1.7000000000000002,8.0,0.41460459192593,0.41460459192593,0.58539540807407,0.58539540807407,0.58539540807407,0.17079081614813996,双平台共存
1.75,8.0,0.414601439776906,0.414601439776906,0.585398560223094,0.585398560223094,0.585398560223094,0.170797120446188,双平台共存
1.8,8.0,0.4145986007509709,0.4145986007509709,0.5854013992490291,0.5854013992490291,0.5854013992490291,0.17080279849805824,双平台共存
1.85,8.0,0.41459604311520215,0.41459604311520215,0.5854039568847978,0.5854039568847978,0.5854039568847978,0.1708079137695957,双平台共存
1.9000000000000001,8.0,0.4145937379825763,0.4145937379825763,0.5854062620174236,0.5854062620174236,0.5854062620174236,0.17081252403484737,双平台共存
1.9500000000000002,8.0,0.4145916588953001,0.4145916588953001,0.5854083411047,0.5854083411047,0.5854083411047,0.17081668220939983,双平台共存
2.0,8.0,0.41458978439603783,0.41458978439603783,0.5854102156039622,0.5854102156039622,0.5854102156039622,0.17082043120792434,双平台共存
0.0,9.0,0.5774334514462475,0.5774334514462475,0.42256654855375253,0.42256654855375253,0.42256654855375253,0.15486690289249494,双平台共存
0.05,9.0,0.5271789858977218,0.5271789858977218,0.47282101410227817,0.47282101410227817,0.47282101410227817,0.05435797179544366,双平台共存
0.1,9.0,0.4242688432705626,0.4242688432705626,0.5757311567294374,0.5757311567294374,0.5757311567294374,0.15146231345887484,双平台共存
0.15000000000000002,9.0,0.41697715386640033,0.41697715386640033,0.5830228461335997,0.5830228461335997,0.5830228461335997,0.16604569226719934,双平台共存
0.2,9.0,0.4155821706884615,0.4155821706884615,0.5844178293115385,0.5844178293115385,0.5844178293115385,0.16883565862307703,双平台共存
0.25,9.0,0.41504208654701175,0.41504208654701175,0.5849579134529883,0.5849579134529883,0.5849579134529883,0.1699158269059765,双平台共存
0.30000000000000004,9.0,0.4147498042699998,0.4147498042699998,0.5852501957300003,0.5852501957300003,0.5852501957300003,0.1705003914600004,双平台共存
0.35000000000000003,9.0,0.4145605213759377,0.4145605213759377,0.5854394786240623,0.5854394786240623,0.5854394786240623,0.17087895724812463,双平台共存
0.4,9.0,0.4144248081585493,0.4144248081585493,0.5855751918414507,0.5855751918414507,0.5855751918414507,0.17115038368290136,双平台共存
0.45,9.0,0.4143213793919694,0.4143213793919694,0.5856786206080307,0.5856786206080307,0.5856786206080307,0.17135724121606122,双平台共存
0.5,9.0,0.4142394106224961,0.4142394106224961,0.585760589377504,0.585760589377504,0.585760589377504,0.17152117875500783,双平台共存
0.55,9.0,0.4141726874714111,0.4141726874714111,0.5858273125285889,0.5858273125285889,0.5858273125285889,0.17165462505717777,双平台共存
0.6000000000000001,9.0,0.4141173334161693,0.4141173334161693,0.5858826665838307,0.5858826665838307,0.5858826665838307,0.1717653331676614,双平台共存
0.65,9.0,0.41407074868864413,0.41407074868864413,0.5859292513113559,0.5859292513113559,0.5859292513113559,0.17185850262271174,双平台共存
0.7000000000000001,9.0,0.41403111516736246,0.41403111516736246,0.5859688848326375,0.5859688848326375,0.5859688848326375,0.17193776966527508,双平台共存
0.75,9.0,0.4139970952346536,0.4139970952346536,0.5860029047653463,0.5860029047653463,0.5860029047653463,0.17200580953069278,双平台共存
0.8,9.0,0.4139676734014086,0.4139676734014086,0.5860323265985914,0.5860323265985914,0.5860323265985914,0.17206465319718278,双平台共存
0.8500000000000001,9.0,0.4139420915075573,0.4139420915075573,0.5860579084924427,0.5860579084924427,0.5860579084924427,0.17211581698488543,双平台共存
0.9,9.0,0.4139197306105188,0.4139197306105188,0.5860802693894812,0.5860802693894812,0.5860802693894812,0.17216053877896242,双平台共存
0.9500000000000001,9.0,0.4139001090729949,0.4139001090729949,0.5860998909270051,0.5860998909270051,0.5860998909270051,0.1721997818540102,双平台共存
1.0,9.0,0.4138828252236621,0.4138828252236621,0.5861171747763378,0.5861171747763378,0.5861171747763378,0.1722343495526758,双平台共存
1.05,9.0,0.4138675554769984,0.4138675554769984,0.5861324445230016,0.5861324445230016,0.5861324445230016,0.17226488904600323,双平台共存
1.1,9.0,0.41385402817793315,0.41385402817793315,0.5861459718220668,0.5861459718220668,0.5861459718220668,0.1722919436441337,双平台共存
1.1500000000000001,9.0,0.41384201477135657,0.41384201477135657,0.5861579852286434,0.5861579852286434,0.5861579852286434,0.17231597045728686,双平台共存
1.2000000000000002,9.0,0.41383132634097336,0.41383132634097336,0.5861686736590266,0.5861686736590266,0.5861686736590266,0.17233734731805328,双平台共存
1.25,9.0,0.41382179974286376,0.41382179974286376,0.5861782002571363,0.5861782002571363,0.5861782002571363,0.17235640051427248,双平台共存
1.3,9.0,0.4138132933775858,0.4138132933775858,0.5861867066224142,0.5861867066224142,0.5861867066224142,0.17237341324482836,双平台共存
1.35,9.0,0.41380568545504154,0.41380568545504154,0.5861943145449584,0.5861943145449584,0.5861943145449584,0.17238862908991692,双平台共存
1.4000000000000001,9.0,0.41379887700114865,0.41379887700114865,0.5862011229988513,0.5862011229988513,0.5862011229988513,0.1724022459977027,双平台共存
1.4500000000000002,9.0,0.4137927757516168,0.4137927757516168,0.5862072242483831,0.5862072242483831,0.5862072242483831,0.17241444849676635,双平台共存
1.5,9.0,0.4137873062461891,0.4137873062461891,0.5862126937538109,0.5862126937538109,0.5862126937538109,0.17242538750762182,双平台共存
1.55,9.0,0.4137823906578775,0.4137823906578775,0.5862176093421225,0.5862176093421225,0.5862176093421225,0.17243521868424505,双平台共存
1.6,9.0,0.4137779760691308,0.4137779760691308,0.5862220239308692,0.5862220239308692,0.5862220239308692,0.1724440478617384,双平台共存
1.6500000000000001,9.0,0.4137740064276715,0.4137740064276715,0.5862259935723285,0.5862259935723285,0.5862259935723285,0.17245198714465704,双平台共存
1.7000000000000002,9.0,0.4137704382618709,0.4137704382618709,0.5862295617381291,0.5862295617381291,0.5862295617381291,0.17245912347625825,双平台共存
1.75,9.0,0.41376722169211194,0.41376722169211194,0.586232778307888,0.586232778307888,0.586232778307888,0.17246555661577612,双平台共存
1.8,9.0,0.4137643268625091,0.4137643268625091,0.5862356731374909,0.5862356731374909,0.5862356731374909,0.17247134627498184,双平台共存
1.85,9.0,0.41376171720760074,0.41376171720760074,0.5862382827923993,0.5862382827923993,0.5862382827923993,0.1724765655847985,双平台共存
1.9000000000000001,9.0,0.4137593640704253,0.4137593640704253,0.5862406359295746,0.5862406359295746,0.5862406359295746,0.1724812718591494,双平台共存
1.9500000000000002,9.0,0.41375724084374554,0.41375724084374554,0.5862427591562545,0.5862427591562545,0.5862427591562545,0.1724855183125089,双平台共存
2.0,9.0,0.4137553296705767,0.4137553296705767,0.5862446703294233,0.5862446703294233,0.5862446703294233,0.17248934065884658,双平台共存
0.0,10.0,0.5774334514462475,0.5774334514462475,0.42256654855375253,0.42256654855375253,0.42256654855375253,0.15486690289249494,双平台共存
0.05,10.0,0.5036469288571157,0.5036469288571157,0.4963530711428843,0.4963530711428843,0.4963530711428843,0.007293857714231411,双平台共存
0.1,10.0,0.42030936377252404,0.42030936377252404,0.579690636227476,0.579690636227476,0.579690636227476,0.15938127245495193,双平台共存
0.15000000000000002,10.0,0.41561042348644867,0.41561042348644867,0.5843895765135514,0.5843895765135514,0.5843895765135514,0.16877915302710267,双平台共存
0.2,10.0,0.4145758847515541,0.4145758847515541,0.5854241152484458,0.5854241152484458,0.5854241152484458,0.1708482304968918,双平台共存
0.25,10.0,0.414133235739605,0.414133235739605,0.585866764260395,0.585866764260395,0.585866764260395,0.17173352852079005,双平台共存
0.30000000000000004,10.0,0.4138754858345717,0.4138754858345717,0.5861245141654283,0.5861245141654283,0.5861245141654283,0.17224902833085665,双平台共存
0.35000000000000003,10.0,0.4137001106951486,0.4137001106951486,0.5862998893048514,0.5862998893048514,0.5862998893048514,0.17259977860970277,双平台共存
0.4,10.0,0.41357031750811535,0.41357031750811535,0.5864296824918847,0.5864296824918847,0.5864296824918847,0.1728593649837693,双平台共存
0.45,10.0,0.4134693337032787,0.4134693337032787,0.5865306662967213,0.5865306662967213,0.5865306662967213,0.17306133259344259,双平台共存
0.5,10.0,0.41338820792084047,0.41338820792084047,0.5866117920791596,0.5866117920791596,0.5866117920791596,0.17322358415831907,双平台共存
0.55,10.0,0.413321569315595,0.413321569315595,0.5866784306844051,0.5866784306844051,0.5866784306844051,0.17335686136881,双平台共存
0.6000000000000001,10.0,0.4132659215089844,0.4132659215089844,0.5867340784910156,0.5867340784910156,0.5867340784910156,0.17346815698203122,双平台共存
0.65,10.0,0.41321888669781215,0.41321888669781215,0.5867811133021879,0.5867811133021879,0.5867811133021879,0.1735622266043757,双平台共存
0.7000000000000001,10.0,0.4131787239690341,0.4131787239690341,0.5868212760309659,0.5868212760309659,0.5868212760309659,0.1736425520619318,双平台共存
0.75,10.0,0.41314416617455646,0.41314416617455646,0.5868558338254435,0.5868558338254435,0.5868558338254435,0.17371166765088708,双平台共存
0.8,10.0,0.41311422983495794,0.41311422983495794,0.5868857701650421,0.5868857701650421,0.5868857701650421,0.17377154033008413,双平台共存
0.8500000000000001,10.0,0.4130881587355042,0.4130881587355042,0.5869118412644958,0.5869118412644958,0.5869118412644958,0.1738236825289916,双平台共存
0.9,10.0,0.4130653462756608,0.4130653462756608,0.5869346537243392,0.5869346537243392,0.5869346537243392,0.17386930744867835,双平台共存
0.9500000000000001,10.0,0.413045300630693,0.413045300630693,0.586954699369307,0.586954699369307,0.586954699369307,0.173909398738614,双平台共存
1.0,10.0,0.4130276375517793,0.4130276375517793,0.5869723624482207,0.5869723624482207,0.5869723624482207,0.17394472489644142,双平台共存
1.05,10.0,0.4130120167809168,0.4130120167809168,0.5869879832190832,0.5869879832190832,0.5869879832190832,0.17397596643816637,双平台共存
1.1,10.0,0.41299817332206834,0.41299817332206834,0.5870018266779317,0.5870018266779317,0.5870018266779317,0.17400365335586332,双平台共存
1.1500000000000001,10.0,0.4129858732388294,0.4129858732388294,0.5870141267611706,0.5870141267611706,0.5870141267611706,0.1740282535223412,双平台共存
1.2000000000000002,10.0,0.4129749301772015,0.4129749301772015,0.5870250698227986,0.5870250698227986,0.5870250698227986,0.174050139645597,双平台共存
1.25,10.0,0.41296516978115944,0.41296516978115944,0.5870348302188406,0.5870348302188406,0.5870348302188406,0.17406966043768113,双平台共存
1.3,10.0,0.41295645332244413,0.41295645332244413,0.5870435466775559,0.5870435466775559,0.5870435466775559,0.17408709335511174,双平台共存
1.35,10.0,0.4129486598796337,0.4129486598796337,0.5870513401203663,0.5870513401203663,0.5870513401203663,0.1741026802407326,双平台共存
1.4000000000000001,10.0,0.41294167924934067,0.41294167924934067,0.5870583207506593,0.5870583207506593,0.5870583207506593,0.17411664150131867,双平台共存
1.4500000000000002,10.0,0.4129354228110451,0.4129354228110451,0.5870645771889549,0.5870645771889549,0.5870645771889549,0.17412915437790977,双平台共存
1.5,10.0,0.41292980958185527,0.41292980958185527,0.5870701904181448,0.5870701904181448,0.5870701904181448,0.17414038083628947,双平台共存
1.55,10.0,0.41292477284391454,0.41292477284391454,0.5870752271560855,0.5870752271560855,0.5870752271560855,0.1741504543121709,双平台共存
1.6,10.0,0.41292024568457086,0.41292024568457086,0.5870797543154291,0.5870797543154291,0.5870797543154291,0.17415950863085827,双平台共存
1.6500000000000001,10.0,0.412916173804762,0.412916173804762,0.587083826195238,0.587083826195238,0.587083826195238,0.17416765239047605,双平台共存
1.7000000000000002,10.0,0.4129125086404745,0.4129125086404745,0.5870874913595254,0.5870874913595254,0.5870874913595254,0.17417498271905096,双平台共存
1.75,10.0,0.4129092095169257,0.4129092095169257,0.5870907904830742,0.5870907904830742,0.5870907904830742,0.17418158096614855,双平台共存
1.8,10.0,0.412906239852102,0.412906239852102,0.587093760147898,0.587093760147898,0.587093760147898,0.17418752029579598,双平台共存
1.85,10.0,0.41290356007659157,0.41290356007659157,0.5870964399234084,0.5870964399234084,0.5870964399234084,0.17419287984681686,双平台共存
1.9000000000000001,10.0,0.412901145860403,0.412901145860403,0.587098854139597,0.587098854139597,0.587098854139597,0.174197708279194,双平台共存
1.9500000000000002,10.0,0.41289896953813265,0.41289896953813265,0.5871010304618673,0.5871010304618673,0.5871010304618673,0.1742020609237347,双平台共存
2.0,10.0,0.41289700668134555,0.41289700668134555,0.5871029933186545,0.5871029933186545,0.5871029933186545,0.1742059866373089,双平台共存
0.0,11.0,0.5774334514462475,0.5774334514462475,0.42256654855375253,0.42256654855375253,0.42256654855375253,0.15486690289249494,双平台共存
0.05,11.0,0.4793116069995955,0.4793116069995955,0.5206883930004045,0.5206883930004045,0.5206883930004045,0.04137678600080896,双平台共存
0.1,11.0,0.41774507379041587,0.41774507379041587,0.5822549262095842,0.5822549262095842,0.5822549262095842,0.16450985241916827,双平台共存
0.15000000000000002,11.0,0.4144510272478067,0.4144510272478067,0.5855489727521933,0.5855489727521933,0.5855489727521933,0.17109794550438662,双平台共存
0.2,11.0,0.41362532297297616,0.41362532297297616,0.5863746770270238,0.5863746770270238,0.5863746770270238,0.17274935405404768,双平台共存
0.25,11.0,0.41323707033047613,0.41323707033047613,0.5867629296695238,0.5867629296695238,0.5867629296695238,0.17352585933904774,双平台共存
0.30000000000000004,11.0,0.4129966409390418,0.4129966409390418,0.5870033590609582,0.5870033590609582,0.5870033590609582,0.17400671812191637,双平台共存
0.35000000000000003,11.0,0.4128269876114493,0.4128269876114493,0.5871730123885507,0.5871730123885507,0.5871730123885507,0.17434602477710137,双平台共存
0.4,11.0,0.4126987040437342,0.4126987040437342,0.5873012959562658,0.5873012959562658,0.5873012959562658,0.17460259191253158,双平台共存
0.45,11.0,0.41259759429433696,0.41259759429433696,0.587402405705663,0.587402405705663,0.587402405705663,0.1748048114113261,双平台共存
0.5,11.0,0.41251569938704913,0.41251569938704913,0.5874843006129509,0.5874843006129509,0.5874843006129509,0.17496860122590174,双平台共存
0.55,11.0,0.4124480792379235,0.4124480792379235,0.5875519207620765,0.5875519207620765,0.5875519207620765,0.17510384152415304,双平台共存
0.6000000000000001,11.0,0.41239142457512673,0.41239142457512673,0.5876085754248732,0.5876085754248732,0.5876085754248732,0.17521715084974654,双平台共存
0.65,11.0,0.41234340441142947,0.41234340441142947,0.5876565955885705,0.5876565955885705,0.5876565955885705,0.17531319117714106,双平台共存
0.7000000000000001,11.0,0.4123023472576983,0.4123023472576983,0.5876976527423017,0.5876976527423017,0.5876976527423017,0.17539530548460336,双平台共存
0.75,11.0,0.4122669602254961,0.4122669602254961,0.587733039774504,0.587733039774504,0.587733039774504,0.17546607954900784,双平台共存
0.8,11.0,0.4122362780714165,0.4122362780714165,0.5877637219285835,0.5877637219285835,0.5877637219285835,0.175527443857167,双平台共存
0.8500000000000001,11.0,0.4122095390167149,0.4122095390167149,0.5877904609832851,0.5877904609832851,0.5877904609832851,0.17558092196657016,双平台共存
0.9,11.0,0.4121861253354941,0.4121861253354941,0.5878138746645059,0.5878138746645059,0.5878138746645059,0.17562774932901182,双平台共存
0.9500000000000001,11.0,0.4121655491726922,0.4121655491726922,0.5878344508273078,0.5878344508273078,0.5878344508273078,0.17566890165461557,双平台共存
1.0,11.0,0.4121474029092161,0.4121474029092161,0.587852597090784,0.587852597090784,0.587852597090784,0.17570519418156783,双平台共存
1.05,11.0,0.41213135663264383,0.41213135663264383,0.5878686433673561,0.5878686433673561,0.5878686433673561,0.17573728673471234,双平台共存
1.1,11.0,0.412117131033912,0.412117131033912,0.587882868966088,0.587882868966088,0.587882868966088,0.17576573793217598,双平台共存
1.1500000000000001,11.0,0.41210449543127387,0.41210449543127387,0.5878955045687262,0.5878955045687262,0.5878955045687262,0.17579100913745227,双平台共存
1.2000000000000002,11.0,0.4120932411271557,0.4120932411271557,0.5879067588728444,0.5879067588728444,0.5879067588728444,0.17581351774568865,双平台共存
1.25,11.0,0.41208320296073736,0.41208320296073736,0.5879167970392627,0.5879167970392627,0.5879167970392627,0.17583359407852528,双平台共存
1.3,11.0,0.41207423910965596,0.41207423910965596,0.5879257608903441,0.5879257608903441,0.5879257608903441,0.17585152178068808,双平台共存
1.35,11.0,0.41206622342160704,0.41206622342160704,0.587933776578393,0.587933776578393,0.587933776578393,0.17586755315678593,双平台共存
1.4000000000000001,11.0,0.4120590440712205,0.4120590440712205,0.5879409559287795,0.5879409559287795,0.5879409559287795,0.17588191185755897,双平台共存
1.4500000000000002,11.0,0.4120526126519123,0.4120526126519123,0.5879473873480877,0.5879473873480877,0.5879473873480877,0.17589477469617543,双平台共存
1.5,11.0,0.4120468402215168,0.4120468402215168,0.5879531597784833,0.5879531597784833,0.5879531597784833,0.17590631955696645,双平台共存
1.55,11.0,0.41204165542166993,0.41204165542166993,0.5879583445783301,0.5879583445783301,0.5879583445783301,0.17591668915666014,双平台共存
1.6,11.0,0.4120369963002715,0.4120369963002715,0.5879630036997285,0.5879630036997285,0.5879630036997285,0.17592600739945696,双平台共存
1.6500000000000001,11.0,0.41203280459519337,0.41203280459519337,0.5879671954048067,0.5879671954048067,0.5879671954048067,0.17593439080961326,双平台共存
1.7000000000000002,11.0,0.41202903668155966,0.41202903668155966,0.5879709633184403,0.5879709633184403,0.5879709633184403,0.17594192663688069,双平台共存
1.75,11.0,0.4120256407619558,0.4120256407619558,0.5879743592380442,0.5879743592380442,0.5879743592380442,0.1759487184760884,双平台共存
1.8,11.0,0.41202258599254754,0.41202258599254754,0.5879774140074525,0.5879774140074525,0.5879774140074525,0.17595482801490492,双平台共存
1.85,11.0,0.41201982828067035,0.41201982828067035,0.5879801717193296,0.5879801717193296,0.5879801717193296,0.1759603434386593,双平台共存
1.9000000000000001,11.0,0.41201734509203713,0.41201734509203713,0.5879826549079629,0.5879826549079629,0.5879826549079629,0.17596530981592573,双平台共存
1.9500000000000002,11.0,0.412015105238833,0.412015105238833,0.587984894761167,0.587984894761167,0.587984894761167,0.175969789522334,双平台共存
2.0,11.0,0.41201308428274913,0.41201308428274913,0.5879869157172508,0.5879869157172508,0.5879869157172508,0.17597383143450174,双平台共存
0.0,12.0,0.5774334514462475,0.5774334514462475,0.42256654855375253,0.42256654855375253,0.42256654855375253,0.15486690289249494,双平台共存
0.05,12.0,0.4591783779987435,0.4591783779987435,0.5408216220012565,0.5408216220012565,0.5408216220012565,0.081643244002513,双平台共存
0.1,12.0,0.415863688762235,0.415863688762235,0.584136311237765,0.584136311237765,0.584136311237765,0.16827262247553,双平台共存
0.15000000000000002,12.0,0.4133957624725623,0.4133957624725623,0.5866042375274376,0.5866042375274376,0.5866042375274376,0.17320847505487535,双平台共存
0.2,12.0,0.41269460455568396,0.41269460455568396,0.587305395444316,0.587305395444316,0.587305395444316,0.17461079088863207,双平台共存
0.25,12.0,0.4123357608219611,0.4123357608219611,0.5876642391780389,0.5876642391780389,0.5876642391780389,0.1753284783560778,双平台共存
0.30000000000000004,12.0,0.4121026844760079,0.4121026844760079,0.5878973155239922,0.5878973155239922,0.5878973155239922,0.1757946310479842,双平台共存
0.35000000000000003,12.0,0.41193405464924115,0.41193405464924115,0.5880659453507588,0.5880659453507588,0.5880659453507588,0.1761318907015177,双平台共存
0.4,12.0,0.4118047693483899,0.4118047693483899,0.5881952306516101,0.5881952306516101,0.5881952306516101,0.17639046130322023,双平台共存
0.45,12.0,0.41170209455735746,0.41170209455735746,0.5882979054426425,0.5882979054426425,0.5882979054426425,0.1765958108852851,双平台共存
0.5,12.0,0.41161855642392386,0.41161855642392386,0.5883814435760761,0.5883814435760761,0.5883814435760761,0.17676288715215227,双平台共存
0.55,12.0,0.4115493784917314,0.4115493784917314,0.5884506215082685,0.5884506215082685,0.5884506215082685,0.1769012430165372,双平台共存
0.6000000000000001,12.0,0.4114912977707342,0.4114912977707342,0.5885087022292659,0.5885087022292659,0.5885087022292659,0.17701740445853165,双平台共存
0.65,12.0,0.41144201251393625,0.41144201251393625,0.5885579874860638,0.5885579874860638,0.5885579874860638,0.1771159749721275,双平台共存
0.7000000000000001,12.0,0.4113998280571594,0.4113998280571594,0.5886001719428406,0.5886001719428406,0.5886001719428406,0.17720034388568118,双平台共存
0.75,12.0,0.41136345304514765,0.41136345304514765,0.5886365469548523,0.5886365469548523,0.5886365469548523,0.1772730939097047,双平台共存
0.8,12.0,0.4113318952037141,0.4113318952037141,0.5886681047962858,0.5886681047962858,0.5886681047962858,0.1773362095925718,双平台共存
0.8500000000000001,12.0,0.4113043831246917,0.4113043831246917,0.5886956168753084,0.5886956168753084,0.5886956168753084,0.1773912337506166,双平台共存
0.9,12.0,0.41128028990388943,0.41128028990388943,0.5887197100961106,0.5887197100961106,0.5887197100961106,0.17743942019222114,双平台共存
0.9500000000000001,12.0,0.4112591098185164,0.4112591098185164,0.5887408901814837,0.5887408901814837,0.5887408901814837,0.17748178036296725,双平台共存
1.0,12.0,0.4112404251743845,0.4112404251743845,0.5887595748256155,0.5887595748256155,0.5887595748256155,0.17751914965123095,双平台共存
1.05,12.0,0.41122390312386314,0.41122390312386314,0.5887760968761369,0.5887760968761369,0.5887760968761369,0.1775521937522737,双平台共存
1.1,12.0,0.4112092511113966,0.4112092511113966,0.5887907488886034,0.5887907488886034,0.5887907488886034,0.17758149777720678,双平台共存
