b0,duration,final_x,final_y,combined_share,cum_profit,success,directional_state
0.7125,3.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.6050390579518,1,平台A锁定
0.75,3.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.6199650069849,1,平台A锁定
0.7875,3.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.61955608362206,1,平台A锁定
0.825,3.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.60733203224135,1,平台A锁定
0.8624999999999999,3.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.58576097333807,1,平台A锁定
0.8999999999999999,3.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.55663848873314,1,平台A锁定
0.9375,3.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.5213102761613,1,平台A锁定
0.975,3.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.4808098701592,1,平台A锁定
1.0125,3.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.4359475137078,1,平台A锁定
1.05,3.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.38736957131542,1,平台A锁定
1.0875,3.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.335599457481,1,平台A锁定
1.125,3.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.28106656772536,1,平台A锁定
1.1624999999999999,3.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.22412719245116,1,平台A锁定
1.2,3.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.1650799356001,1,平台A锁定
1.2375,3.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.10417728163958,1,平台A锁定
1.275,3.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.0416344088317,1,平台A锁定
1.3125,3.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,169.97763599860767,1,平台A锁定
1.3499999999999999,3.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,169.9123415633133,1,平台A锁定
1.3875,3.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,169.8458896626162,1,平台A锁定
1.425,3.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,169.77840127535958,1,平台A锁定
1.4625,3.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,169.70998252190898,1,平台A锁定
1.5,3.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,169.64072688150378,1,平台A锁定
0.0,4.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,2.8910586434786025,0,平台B锁定
0.0375,4.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,2.9112305663830687,0,平台B锁定
0.075,4.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,2.935157835528772,0,平台B锁定
0.11249999999999999,4.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,2.963649948230326,0,平台B锁定
0.15,4.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,2.9978080123704074,0,平台B锁定
