0.000000,0.000000,0.000000,0.000000,0.000024,0.000976,0.026997,0.286208,0.489191,0.589867,0.658569,0.709026,0.747487,0.777504,0.801321,0.820446,0.835944,0.848594,0.858978,0.867543,0.874634,0.880525,0.885432,0.889529,0.892956,0.895829,0.898240,0.900267,0.901972,0.903408,0.904619,0.905641,0.906504,0.907232,0.907848,0.908369,0.908810,0.909183,0.909498,0.909765,0.909992,0.910183,0.910346,0.910483,0.910600,0.910699,0.910783,0.910854,0.910914,0.910965,0.911009
0.000000,0.000000,0.000000,0.000001,0.000114,0.005466,0.144653,0.445031,0.571104,0.651567,0.709026,0.752058,0.785223,0.811281,0.832035,0.848735,0.862278,0.873327,0.882387,0.889845,0.896006,0.901109,0.905346,0.908871,0.911809,0.914261,0.916311,0.918025,0.919461,0.920665,0.921674,0.922522,0.923233,0.923831,0.924334,0.924757,0.925112,0.925411,0.925663,0.925875,0.926053,0.926204,0.926330,0.926437,0.926527,0.926602,0.926666,0.926720,0.926765,0.926803,0.926835
0.000000,0.000000,0.000000,0.000005,0.000500,0.027708,0.343085,0.529777,0.629595,0.697723,0.747487,0.785223,0.814529,0.837661,0.856136,0.871022,0.883098,0.892946,0.901012,0.907641,0.913106,0.917621,0.921360,0.924461,0.927037,0.929180,0.930964,0.932451,0.933691,0.934726,0.935591,0.936314,0.936918,0.937423,0.937846,0.938200,0.938496,0.938744,0.938952,0.939126,0.939272,0.939394,0.939497,0.939582,0.939654,0.939715,0.939765,0.939807,0.939843,0.939873,0.939898
0.000000,0.000000,0.000000,0.000017,0.002065,0.115823,0.453771,0.589196,0.673836,0.733363,0.777504,0.811281,0.837661,0.858559,0.875287,0.888779,0.899727,0.908651,0.915954,0.921948,0.926881,0.930948,0.934308,0.937088,0.939390,0.941300,0.942885,0.944202,0.945297,0.946208,0.946965,0.947596,0.948122,0.948560,0.948925,0.949230,0.949483,0.949695,0.949872,0.950019,0.950142,0.950244,0.950330,0.950401,0.950461,0.950511,0.950552,0.950587,0.950616,0.950640,0.950660
0.000000,0.000000,0.000000,0.000057,0.008026,0.282868,0.521810,0.634210,0.708315,0.761465,0.801321,0.832035,0.856136,0.875287,0.890643,0.903042,0.913105,0.921307,0.928013,0.933511,0.938029,0.941749,0.944815,0.947347,0.949440,0.951171,0.952604,0.953791,0.954776,0.955592,0.956270,0.956832,0.957299,0.957687,0.958010,0.958278,0.958500,0.958685,0.958839,0.958967,0.959074,0.959162,0.959236,0.959297,0.959348,0.959390,0.959425,0.959455,0.959479,0.959499,0.959516
0.000000,0.000000,0.000000,0.000181,0.029092,0.399333,0.571859,0.669455,0.735723,0.783953,0.820446,0.848735,0.871022,0.888779,0.903042,0.914568,0.923927,0.931553,0.937786,0.942892,0.947083,0.950528,0.953365,0.955702,0.957631,0.959223,0.960538,0.961626,0.962525,0.963269,0.963885,0.964396,0.964818,0.965168,0.965458,0.965699,0.965898,0.966063,0.966200,0.966314,0.966408,0.966486,0.966551,0.966604,0.966649,0.966686,0.966717,0.966742,0.966763,0.966781,0.966795
0.000000,0.000000,0.000001,0.000547,0.092783,0.468446,0.610812,0.697629,0.757823,0.802149,0.835944,0.862278,0.883098,0.899727,0.913105,0.923927,0.932718,0.939881,0.945733,0.950525,0.954454,0.957681,0.960335,0.962518,0.964317,0.965799,0.967022,0.968031,0.968864,0.969552,0.970120,0.970590,0.970978,0.971299,0.971564,0.971783,0.971965,0.972115,0.972239,0.972342,0.972427,0.972497,0.972555,0.972603,0.972643,0.972676,0.972704,0.972726,0.972745,0.972760,0.972773
0.000000,0.000000,0.000003,0.001599,0.216230,0.518079,0.641951,0.720486,0.775836,0.817000,0.848594,0.873327,0.892946,0.908651,0.921307,0.931553,0.939881,0.946668,0.952212,0.956749,0.960467,0.963519,0.966025,0.968085,0.969780,0.971175,0.972324,0.973271,0.974051,0.974695,0.975226,0.975663,0.976025,0.976323,0.976569,0.976772,0.976939,0.977078,0.977192,0.977287,0.977364,0.977429,0.977482,0.977526,0.977562,0.977592,0.977617,0.977637,0.977654,0.977668,0.977680
0.000000,0.000000,0.000006,0.004505,0.330400,0.556787,0.667283,0.739236,0.790641,0.829204,0.858978,0.882387,0.901012,0.915954,0.928013,0.937786,0.945733,0.952212,0.957504,0.961833,0.965380,0.968288,0.970675,0.972636,0.974247,0.975572,0.976662,0.977559,0.978298,0.978906,0.979407,0.979819,0.980159,0.980439,0.980670,0.980860,0.981017,0.981146,0.981253,0.981341,0.981413,0.981473,0.981522,0.981563,0.981597,0.981624,0.981647,0.981666,0.981681,0.981694,0.981705
0.000000,0.000000,0.000014,0.012236,0.402655,0.587998,0.688155,0.754752,0.802892,0.839288,0.867543,0.889845,0.907641,0.921948,0.933511,0.942892,0.950525,0.956749,0.961833,0.965992,0.969398,0.972190,0.974480,0.976359,0.977903,0.979171,0.980213,0.981070,0.981774,0.982354,0.982831,0.983223,0.983546,0.983812,0.984031,0.984211,0.984359,0.984481,0.984582,0.984665,0.984733,0.984789,0.984835,0.984873,0.984905,0.984930,0.984952,0.984969,0.984984,0.984995,0.985005
