t,strategy,active_strategy_platform,user_share_A,merchant_share_A,user_share_B,merchant_share_B,L_A,L_B,user_multi_home_rate,merchant_multi_home_rate,shortage_A,shortage_B,C_A,C_B,avg_user_utility,avg_merchant_utility,lock_in_index,user_subsidy_A,merchant_subsidy_A,user_subsidy_B,merchant_subsidy_B,user_quality_A,merchant_quality_A,user_quality_B,merchant_quality_B,cum_revenue_A,cum_subsidy_cost_A,cum_invest_cost_A,cum_total_cost_A,cum_profit_A,cum_revenue_B,cum_subsidy_cost_B,cum_invest_cost_B,cum_total_cost_B,cum_profit_B,user_share_A_price_sensitive,user_share_B_price_sensitive,user_utility_price_sensitive,user_share_A_quality_sensitive,user_share_B_quality_sensitive,user_utility_quality_sensitive,user_share_A_inertial,user_share_B_inertial,user_utility_inertial,user_share_A_normal,user_share_B_normal,user_utility_normal,merchant_share_A_large,merchant_share_B_large,merchant_utility_large,merchant_share_A_small_medium,merchant_share_B_small_medium,merchant_utility_small_medium,merchant_share_A_new,merchant_share_B_new,merchant_utility_new,merchant_share_A_multi_home,merchant_share_B_multi_home,merchant_utility_multi_home,run_id,network
23,none,B,0.6325,0.625,0.36750000000000005,0.375,0.6287499999999999,0.37125,0.0,0.45,0.0,0.0,0.0,0.0,0.5725498670650419,0.49944155044500443,0.25749999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.193125,0.0,0.0,0.0,57.20547977495067,46.118125,0.0,0.0,0.0,38.24200247420228,0.6104651162790697,0.38953488372093026,0.4470316713540216,0.6666666666666666,0.3333333333333333,0.43714019218167927,0.6451612903225806,0.3548387096774194,1.1841146788330468,0.5806451612903226,0.41935483870967744,0.6355310748693336,0.6666666666666666,0.3333333333333333,0.7161346291129749,0.6875,0.3125,0.4894498076011724,0.5833333333333334,0.4166666666666667,0.3727475902081406,0.5,0.5,0.5627810398343134,0,弱
24,none,B,0.6575,0.625,0.3425,0.375,0.64125,0.35875,0.0,0.45,0.0,0.0,0.0,0.0,0.5989398756168,0.4401197620354119,0.2825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.3025,0.0,0.0,0.0,59.78759438754454,47.402499999999996,0.0,0.0,0.0,39.04903601471641,0.622093023255814,0.37790697674418605,0.4509776105394661,0.7037037037037037,0.2962962962962963,0.48793786096376707,0.6451612903225806,0.3548387096774194,1.2128279552962364,0.6774193548387096,0.3225806451612903,0.6755115088856923,0.6666666666666666,0.3333333333333333,0.49852106962151815,0.6875,0.3125,0.45102869799123657,0.5833333333333334,0.4166666666666667,0.3882574458333781,0.5,0.5,0.4563525909711745,0,弱
25,none,B,0.655,0.625,0.345,0.375,0.64,0.36,0.0,0.45,0.0,0.0,0.0,0.0,0.5890438764168802,0.5004639667372958,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.39625,0.0,0.0,0.0,62.308445140128576,48.69625,0.0,0.0,0.0,39.845701825075025,0.6162790697674418,0.38372093023255816,0.4523947190807241,0.6962962962962963,0.3037037037037037,0.45726593410876887,0.6451612903225806,0.3548387096774194,1.2191608797645725,0.7096774193548387,0.2903225806451613,0.6608639753154939,0.6666666666666666,0.3333333333333333,0.6847163421633443,0.6875,0.3125,0.49766876120488523,0.5833333333333334,0.4166666666666667,0.4517556063801543,0.5,0.5,0.4210821934452917,0,弱
26,none,B,0.675,0.675,0.32499999999999996,0.32499999999999996,0.675,0.32499999999999996,0.0,0.45,0.0,0.0,0.0,0.0,0.6048608122876012,0.5564292615602487,0.3500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.9525,0.0,0.0,0.0,65.05798131518367,49.7525,0.0,0.0,0.0,40.48311144590399,0.6686046511627907,0.3313953488372093,0.44950252514309763,0.674074074074074,0.32592592592592595,0.4842324449508363,0.6451612903225806,0.3548387096774194,1.2287034630873745,0.7741935483870968,0.22580645161290322,0.744480510020887,1.0,0.0,0.705527675260249,0.6875,0.3125,0.5381143970863986,0.5833333333333334,0.4166666666666667,0.5432297306804684,0.5,0.5,0.48256954821674397,0,弱
27,none,B,0.67,0.575,0.32999999999999996,0.42500000000000004,0.6225,0.3775,0.0,0.45,0.0,0.0,0.0,0.0,0.5840191044576822,0.45295469076702616,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.805,0.0,0.0,0.0,67.33633222922741,51.155,0.0,0.0,0.0,41.31254354374859,0.6686046511627907,0.3313953488372093,0.44588043104996006,0.6592592592592592,0.34074074074074073,0.4737108016853201,0.6451612903225806,0.3548387096774194,1.1710569685128616,0.7741935483870968,0.22580645161290322,0.6567650763601369,1.0,0.0,0.5558605139629665,0.5625,0.4375,0.48066572545957775,0.4166666666666667,0.5833333333333334,0.4044152247142354,0.5,0.5,0.37323170716319654,0,弱
28,none,B,0.655,0.625,0.345,0.375,0.64,0.36,0.0,0.45,0.0,0.0,0.0,0.0,0.5819653754664386,0.5400131763459807,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.89875,0.0,0.0,0.0,69.70893679075348,52.448750000000004,0.0,0.0,0.0,42.06235903113164,0.6627906976744186,0.3372093023255814,0.4309845337282745,0.6296296296296297,0.37037037037037035,0.44696394205349127,0.6451612903225806,0.3548387096774194,1.2463836576962477,0.7419354838709677,0.25806451612903225,0.6787384332555957,1.0,0.0,0.9718510490992253,0.5625,0.4375,0.49331718856269663,0.5833333333333334,0.4166666666666667,0.4766227312299775,0.5,0.5,0.35947882791349883,0,弱
29,none,B,0.645,0.625,0.355,0.375,0.635,0.365,0.0,0.45,0.0,0.0,0.0,0.0,0.5925144584522493,0.5690409587184208,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.93,0.0,0.0,0.0,71.99859075005216,53.78,0.0,0.0,0.0,42.81847731536516,0.6627906976744186,0.3372093023255814,0.464208641977859,0.6,0.4,0.43816406489965426,0.6451612903225806,0.3548387096774194,1.2288782995626653,0.7419354838709677,0.25806451612903225,0.7038481814957888,1.0,0.0,0.6287749432732178,0.5625,0.4375,0.5996583816374828,0.5833333333333334,0.4166666666666667,0.5593542464480026,0.5,0.5,0.4470339375869614,0,弱
30,none,B,0.6425,0.625,0.35750000000000004,0.375,0.63375,0.36625,0.0,0.45,0.0,0.0,0.0,0.0,0.5919818012304837,0.5134072124430922,0.26749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.945625,0.0,0.0,0.0,74.23375449497063,55.120625000000004,0.0,0.0,0.0,43.564691515030546,0.6569767441860465,0.3430232558139535,0.45438843491062486,0.5851851851851851,0.4148148148148148,0.4557351895397816,0.6451612903225806,0.3548387096774194,1.2022919022234764,0.8064516129032258,0.1935483870967742,0.728114876188388,1.0,0.0,0.6010134542790657,0.5625,0.4375,0.5436347274233979,0.5833333333333334,0.4166666666666667,0.4546837624346564,0.5,0.5,0.462641164009842,0,弱
31,none,B,0.6275,0.625,0.37250000000000005,0.375,0.62625,0.37375,0.0,0.45,0.0,0.0,0.0,0.0,0.5783108953709797,0.5071461711393763,0.25249999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.8675,0.0,0.0,0.0,76.37307581004862,56.517500000000005,0.0,0.0,0.0,44.326664923667884,0.6104651162790697,0.38953488372093026,0.43224444126252426,0.6074074074074074,0.3925925925925926,0.44513043834717364,0.6451612903225806,0.3548387096774194,1.2088732507264897,0.7741935483870968,0.22580645161290322,0.7075988235266718,1.0,0.0,0.6410803151191291,0.6875,0.3125,0.505582391516937,0.4166666666666667,0.5833333333333334,0.46121793727163823,0.5,0.5,0.46923857388827184,0,弱
32,none,B,0.615,0.575,0.385,0.42500000000000004,0.595,0.405,0.0,0.45,0.0,0.0,0.0,0.0,0.5839851497145281,0.5214812211467899,0.18999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.40375,0.0,0.0,0.0,78.26346535597644,58.15375,0.0,0.0,0.0,45.20136266690561,0.5813953488372093,0.4186046511627907,0.4312459860795648,0.6148148148148148,0.3851851851851852,0.476444271768539,0.6451612903225806,0.3548387096774194,1.217765730030591,0.7419354838709677,0.25806451612903225,0.6322031719186076,0.6666666666666666,0.3333333333333333,0.5776381694699192,0.6875,0.3125,0.4947495776139182,0.4166666666666667,0.5833333333333334,0.5395182862007885,0.5,0.5,0.5005345254699882,0,弱
33,none,B,0.6,0.575,0.4,0.42500000000000004,0.5874999999999999,0.41250000000000003,0.0,0.45,0.0,0.0,0.0,0.0,0.5812350201586826,0.5045009107763485,0.17499999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.85375,0.0,0.0,0.0,80.07086219013182,59.853750000000005,0.0,0.0,0.0,46.09196400547493,0.563953488372093,0.436046511627907,0.4433362096520531,0.6,0.4,0.4480681958038063,0.6451612903225806,0.3548387096774194,1.2042439241978073,0.7096774193548387,0.2903225806451613,0.6802532345013504,0.6666666666666666,0.3333333333333333,0.584653033648091,0.6875,0.3125,0.5119616008166776,0.4166666666666667,0.5833333333333334,0.4702787012281442,0.5,0.5,0.4728980335601369,0,弱
34,none,B,0.605,0.625,0.395,0.375,0.615,0.385,0.0,0.45,0.0,0.0,0.0,0.0,0.5918103796218814,0.51966704340083,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.635,0.0,0.0,0.0,82.01217665203531,61.33500000000001,0.0,0.0,0.0,46.852445869063565,0.5813953488372093,0.4186046511627907,0.451958067750721,0.5851851851851851,0.4148148148148148,0.46754686631961356,0.6612903225806451,0.3387096774193548,1.2215619498599093,0.7096774193548387,0.2903225806451613,0.6494095597150408,0.6666666666666666,0.3333333333333333,0.8069751752222335,0.8125,0.1875,0.5720173556749432,0.4166666666666667,0.5833333333333334,0.3253032061180123,0.5,0.5,0.4814857534140932,0,弱
35,none,B,0.6325,0.625,0.36750000000000005,0.375,0.6287499999999999,0.37125,0.0,0.45,0.0,0.0,0.0,0.0,0.5919290904941014,0.5295468543789293,0.25749999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.588125,0.0,0.0,0.0,84.00114155982187,62.713125000000005,0.0,0.0,0.0,47.54583205430774,0.6046511627906976,0.3953488372093023,0.44957628943725786,0.6074074074074074,0.3925925925925926,0.46037202731028937,0.6774193548387096,0.3225806451612903,1.2022830266461784,0.8064516129032258,0.1935483870967742,0.7339594540477445,0.6666666666666666,0.3333333333333333,0.811957443921813,0.8125,0.1875,0.5671390235674414,0.4166666666666667,0.5833333333333334,0.38271908994570797,0.5,0.5,0.4405460091997893,0,弱
36,none,B,0.645,0.625,0.355,0.375,0.635,0.365,0.0,0.45,0.0,0.0,0.0,0.0,0.5992473599678696,0.5069077873592351,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.619375,0.0,0.0,0.0,85.9888486241885,64.044375,0.0,0.0,0.0,48.20223764300555,0.5872093023255814,0.4127906976744186,0.4481534604338024,0.6666666666666666,0.3333333333333333,0.47799301858528864,0.6774193548387096,0.3225806451612903,1.1918772952670753,0.8064516129032258,0.1935483870967742,0.7803580315148789,0.6666666666666666,0.3333333333333333,0.5859223538683024,0.8125,0.1875,0.5056131824052057,0.4166666666666667,0.5833333333333334,0.5004832709054704,0.5,0.5,0.44419453363510913,0,弱
37,none,B,0.61,0.625,0.39,0.375,0.6174999999999999,0.3825,0.0,0.45,0.0,0.0,0.0,0.0,0.5768022676371476,0.4506057180922693,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.431875,0.0,0.0,0.0,87.8310986754728,65.50687500000001,0.0,0.0,0.0,48.908936843006416,0.5290697674418605,0.47093023255813954,0.42950273788697135,0.6370370370370371,0.362962962962963,0.46294154394774256,0.6774193548387096,0.3225806451612903,1.175463526087114,0.8064516129032258,0.1935483870967742,0.6925996479985012,0.6666666666666666,0.3333333333333333,0.5446612017473932,0.8125,0.1875,0.45925400984258086,0.4166666666666667,0.5833333333333334,0.3818284935019829,0.5,0.5,0.47104257228355345,0,弱
38,none,B,0.5975,0.625,0.40249999999999997,0.375,0.6112500000000001,0.38875,0.0,0.45,0.0,0.0,0.0,0.0,0.5939232634711307,0.4710340267810816,0.22250000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.16625000000002,0.0,0.0,0.0,89.59950772060316,67.01625000000001,0.0,0.0,0.0,49.623699662084206,0.5930232558139535,0.4069767441860465,0.45537452987960814,0.5333333333333333,0.4666666666666667,0.4795816952665418,0.6774193548387096,0.3225806451612903,1.2069038415158442,0.7419354838709677,0.25806451612903225,0.6346232004578799,0.6666666666666666,0.3333333333333333,0.5309780871843631,0.8125,0.1875,0.4965923093301039,0.4166666666666667,0.5833333333333334,0.41295389769894886,0.5,0.5,0.45909480441133826,0,弱
39,none,B,0.69,0.725,0.31000000000000005,0.275,0.7075,0.29250000000000004,0.0,0.45,0.0,0.0,0.0,0.0,0.5984566554620285,0.45194696034869536,0.4149999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.16875000000002,0.0,0.0,0.0,91.92105735696782,67.86875000000002,0.0,0.0,0.0,50.019326061884485,0.6802325581395349,0.31976744186046513,0.470894901548688,0.6888888888888889,0.3111111111111111,0.4642351152243072,0.6774193548387096,0.3225806451612903,1.1947820765179142,0.7741935483870968,0.22580645161290322,0.6980809619046735,0.6666666666666666,0.3333333333333333,0.5846576871037237,0.9375,0.0625,0.43359821573107205,0.5833333333333334,0.4166666666666667,0.4515191907660327,0.5,0.5,0.3690217584059881,0,弱
40,none,B,0.72,0.725,0.28,0.275,0.7224999999999999,0.2775,0.0,0.45,0.0,0.0,0.0,0.0,0.5967505942345517,0.504386536080581,0.44499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.38875000000002,0.0,0.0,0.0,94.29509420250248,68.63875000000002,0.0,0.0,0.0,50.369519236417375,0.7325581395348837,0.26744186046511625,0.4534654816865848,0.6962962962962963,0.3037037037037037,0.47636517135771234,0.6774193548387096,0.3225806451612903,1.1985719716534646,0.8387096774193549,0.16129032258064516,0.7123682086426475,0.6666666666666666,0.3333333333333333,0.5328878516002332,0.9375,0.0625,0.5288421229353268,0.5833333333333334,0.4166666666666667,0.49188918811177373,0.5,0.5,0.43566501821922166,0,弱
41,none,B,0.735,0.725,0.265,0.275,0.73,0.27,0.0,0.45,0.0,0.0,0.0,0.0,0.6085918497633667,0.4967357473976601,0.45999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.71750000000003,0.0,0.0,0.0,96.67012023005611,69.36750000000002,0.0,0.0,0.0,50.69432340579663,0.7616279069767442,0.23837209302325582,0.467834737628746,0.7111111111111111,0.28888888888888886,0.48078503998683164,0.6774193548387096,0.3225806451612903,1.2313863764926645,0.8064516129032258,0.1935483870967742,0.7005557836269327,0.6666666666666666,0.3333333333333333,0.5918894719403004,0.9375,0.0625,0.539080969197419,0.5833333333333334,0.4166666666666667,0.33714333635554933,0.5,0.5,0.6078462534732173,0,弱
42,none,B,0.72,0.675,0.28,0.32499999999999996,0.6975,0.3025,0.0,0.45,0.0,0.0,0.0,0.0,0.5936491408606094,0.5118021399014479,0.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.57750000000004,0.0,0.0,0.0,98.7929021139937,70.27750000000002,0.0,0.0,0.0,51.091799026040086,0.7558139534883721,0.2441860465116279,0.4479542156805143,0.6888888888888889,0.3111111111111111,0.47514653668351986,0.6774193548387096,0.3225806451612903,1.2045549729455942,0.7419354838709677,0.25806451612903225,0.6962690474933297,0.6666666666666666,0.3333333333333333,0.7281058336412652,0.8125,0.1875,0.5611559589137853,0.5833333333333334,0.4166666666666667,0.361232469588779,0.5,0.5,0.46502760275406785,0,弱
43,none,B,0.7225,0.775,0.27749999999999997,0.22499999999999998,0.74875,0.25125,0.0,0.45,0.0,0.0,0.0,0.0,0.609148918320081,0.5053471371514046,0.49750000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.17687500000005,0.0,0.0,0.0,101.1897183228714,70.90187500000002,0.0,0.0,0.0,51.35906316184417,0.7441860465116279,0.2558139534883721,0.4958382196486555,0.7111111111111111,0.28888888888888886,0.4622439794781864,0.6774193548387096,0.3225806451612903,1.2260466024555283,0.7419354838709677,0.25806451612903225,0.643792482795672,1.0,0.0,0.5140090073638891,0.9375,0.0625,0.5213084634742506,0.5833333333333334,0.4166666666666667,0.4903881295107552,0.5,0.5,0.48403974535929545,0,弱
44,none,B,0.7325,0.8,0.26749999999999996,0.19999999999999996,0.7662500000000001,0.23374999999999996,0.0,0.4,0.0,0.0,0.0,0.0,0.6127087435505423,0.5458879335366595,0.5325000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.03687500000007,0.0,0.0,0.0,103.64792769880046,71.43687500000001,0.0,0.0,0.0,51.58349012705271,0.7616279069767442,0.23837209302325582,0.47246217737808127,0.7185185185185186,0.2814814814814815,0.4882218731169137,0.6774193548387096,0.3225806451612903,1.2218322239225137,0.7419354838709677,0.25806451612903225,0.7147242631357406,1.0,0.0,0.6228147801599104,0.9375,0.0625,0.5976419280961114,0.5833333333333334,0.4166666666666667,0.3746841822735086,0.6666666666666666,0.3333333333333333,0.6733579372811721,0,弱
45,none,B,0.7675,0.775,0.23250000000000004,0.22499999999999998,0.77125,0.22875,0.0,0.45,0.0,0.0,0.0,0.0,0.6092536633194247,0.5458874862847183,0.5425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.98500000000007,0.0,0.0,0.0,106.09320106250594,71.96000000000001,0.0,0.0,0.0,51.79854674210173,0.7732558139534884,0.22674418604651161,0.475430938369522,0.8148148148148148,0.18518518518518517,0.45078149421281744,0.6774193548387096,0.3225806451612903,1.2616271095765097,0.7096774193548387,0.2903225806451613,0.7371277876044554,1.0,0.0,0.6075172887739606,0.9375,0.0625,0.6214722771556156,0.5833333333333334,0.4166666666666667,0.5044997517260711,0.5,0.5,0.36547371059037914,0,弱
46,none,B,0.7475,0.775,0.25249999999999995,0.22499999999999998,0.76125,0.23874999999999996,0.0,0.45,0.0,0.0,0.0,0.0,0.6239994121867715,0.5383468687407901,0.5225000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.77812500000007,0.0,0.0,0.0,108.42712288997492,72.528125,0.0,0.0,0.0,52.027431728742066,0.7441860465116279,0.2558139534883721,0.5099706099095929,0.7777777777777778,0.2222222222222222,0.4970841994320181,0.6774193548387096,0.3225806451612903,1.1740506440418692,0.7741935483870968,0.22580645161290322,0.7092681650432384,1.0,0.0,0.6973451945641482,0.9375,0.0625,0.6143256287921518,0.5833333333333334,0.4166666666666667,0.425699245464697,0.5,0.5,0.4020337626659865,0,弱
47,none,B,0.725,0.725,0.275,0.275,0.725,0.275,0.0,0.45,0.0,0.0,0.0,0.0,0.6082045389204294,0.5561506687845421,0.44999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.03437500000007,0.0,0.0,0.0,110.50239712858037,73.284375,0.0,0.0,0.0,52.32601458590171,0.6976744186046512,0.3023255813953488,0.48318062502314335,0.7481481481481481,0.2518518518518518,0.48141808554539933,0.6774193548387096,0.3225806451612903,1.2106271540651639,0.8709677419354839,0.12903225806451613,0.6491749343071577,1.0,0.0,0.6206317359949267,0.8125,0.1875,0.6309750240529477,0.5833333333333334,0.4166666666666667,0.42724647158102963,0.5,0.5,0.549946381932101,0,弱
48,none,B,0.7325,0.725,0.26749999999999996,0.275,0.72875,0.27125,0.0,0.45,0.0,0.0,0.0,0.0,0.6097163008527766,0.4824782106305131,0.4575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.34500000000006,0.0,0.0,0.0,112.55720486952232,74.02,0.0,0.0,0.0,52.61064548046316,0.6976744186046512,0.3023255813953488,0.460114816623811,0.762962962962963,0.23703703703703705,0.4721973050266005,0.6774193548387096,0.3225806451612903,1.2402172931667417,0.9032258064516129,0.0967741935483871,0.7776343073189084,1.0,0.0,0.7325950226876042,0.9375,0.0625,0.4875553604059585,0.4166666666666667,0.5833333333333334,0.38028869218218064,0.5,0.5,0.42320136940223224,0,弱
49,none,B,0.72,0.675,0.28,0.32499999999999996,0.6975,0.3025,0.0,0.45,0.0,0.0,0.0,0.0,0.5849500587715603,0.47266025013994656,0.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.20500000000004,0.0,0.0,0.0,114.40004602448212,74.92999999999999,0.0,0.0,0.0,52.955704215239585,0.686046511627907,0.313953488372093,0.4404575722305133,0.7407407407407407,0.25925925925925924,0.45005575973454287,0.6774193548387096,0.3225806451612903,1.224925796336112,0.9032258064516129,0.0967741935483871,0.6941417467088311,1.0,0.0,0.5865627695666561,0.8125,0.1875,0.45382217292377613,0.4166666666666667,0.5833333333333334,0.4456461809391419,0.5,0.5,0.4630207416913013,0,弱
50,none,B,0.7375,0.725,0.26249999999999996,0.275,0.73125,0.26875,0.0,0.45,0.0,0.0,0.0,0.0,0.619290052851616,0.5310138811366817,0.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.55187500000005,0.0,0.0,0.0,116.38695394102886,75.65187499999999,0.0,0.0,0.0,53.22395420280375,0.7151162790697675,0.28488372093023256,0.48155884723092934,0.762962962962963,0.23703703703703705,0.48343280820711254,0.6774193548387096,0.3225806451612903,1.2616121325628236,0.8709677419354839,0.12903225806451613,0.6904683254861692,1.0,0.0,0.7933816143358179,0.8125,0.1875,0.4910144466675549,0.5833333333333334,0.4166666666666667,0.48773500627680716,0.5,0.5,0.4618690562416324,0,弱
51,none,B,0.72,0.725,0.28,0.275,0.7224999999999999,0.2775,0.0,0.45,0.0,0.0,0.0,0.0,0.6099250441635057,0.48499538295944467,0.44499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.77187500000005,0.0,0.0,0.0,118.28791967108361,76.42187499999999,0.0,0.0,0.0,53.504364856470836,0.7267441860465116,0.27325581395348836,0.4753800450087827,0.7111111111111111,0.28888888888888886,0.4705802599727244,0.6774193548387096,0.3225806451612903,1.21542444637759,0.8064516129032258,0.1935483870967742,0.7522580371665514,1.0,0.0,0.6376656639402013,0.8125,0.1875,0.5103924949368153,0.5833333333333334,0.4166666666666667,0.4037638997082378,0.5,0.5,0.4270624365414477,0,弱
52,none,B,0.7475,0.725,0.25249999999999995,0.275,0.7362500000000001,0.26375,0.0,0.45,0.0,0.0,0.0,0.0,0.5942107942367744,0.5484158675653082,0.47250000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.19125000000005,0.0,0.0,0.0,120.22202028990529,77.11624999999998,0.0,0.0,0.0,53.752177771649116,0.7558139534883721,0.2441860465116279,0.47267820771583235,0.7555555555555555,0.24444444444444444,0.45553140284645083,0.6774193548387096,0.3225806451612903,1.1740721133867373,0.8064516129032258,0.1935483870967742,0.7127243726883206,1.0,0.0,0.7466209460372695,0.8125,0.1875,0.5433527050489876,0.5833333333333334,0.4166666666666667,0.44804791382851133,0.5,0.5,0.5644484632771299,0,弱
53,none,B,0.735,0.725,0.265,0.275,0.73,0.27,0.0,0.45,0.0,0.0,0.0,0.0,0.6165875731988331,0.5002382391091457,0.45999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.52000000000004,0.0,0.0,0.0,122.08574293303205,77.84499999999998,0.0,0.0,0.0,54.00705703529981,0.7151162790697675,0.28488372093023256,0.471577301081657,0.762962962962963,0.23703703703703705,0.48930087513719533,0.6774193548387096,0.3225806451612903,1.2460796018423461,0.8387096774193549,0.16129032258064516,0.7164896785723075,1.0,0.0,0.6553068951723434,0.8125,0.1875,0.5404293466295933,0.5833333333333334,0.4166666666666667,0.4130509882663327,0.5,0.5,0.4123677980103806,0,弱
54,none,B,0.7625,0.775,0.23750000000000004,0.22499999999999998,0.76875,0.23125,0.0,0.45,0.0,0.0,0.0,0.0,0.6147063724197532,0.5629916931731268,0.5375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.42937500000005,0.0,0.0,0.0,124.11120242622326,78.37937499999998,0.0,0.0,0.0,54.19021598471054,0.7558139534883721,0.2441860465116279,0.4708620208749936,0.7851851851851852,0.21481481481481482,0.5097754826822894,0.6774193548387096,0.3225806451612903,1.205185491189116,0.8709677419354839,0.12903225806451613,0.6888093794054216,1.0,0.0,0.7026106947457671,0.9375,0.0625,0.5532559544068042,0.5833333333333334,0.4166666666666667,0.5397479532653348,0.5,0.5,0.4958221414595969,0,弱
55,none,B,0.7675,0.775,0.23250000000000004,0.22499999999999998,0.77125,0.22875,0.0,0.45,0.0,0.0,0.0,0.0,0.6176659128283232,0.5277038806343437,0.5425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.37750000000005,0.0,0.0,0.0,126.10916879711344,78.90249999999997,0.0,0.0,0.0,54.365932896808374,0.7151162790697675,0.28488372093023256,0.49312613821813794,0.837037037037037,0.16296296296296298,0.4755814270927888,0.6774193548387096,0.3225806451612903,1.2265451230353364,0.9354838709677419,0.06451612903225806,0.7096573894223335,1.0,0.0,0.5771281247651924,0.9375,0.0625,0.5969886344330202,0.5833333333333334,0.4166666666666667,0.4321847260104992,0.5,0.5,0.4845586022880453,0,弱
56,none,B,0.76,0.775,0.24,0.22499999999999998,0.7675000000000001,0.23249999999999998,0.0,0.45,0.0,0.0,0.0,0.0,0.6219091767484898,0.49588760360910306,0.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.26750000000004,0.0,0.0,0.0,128.0480422212685,79.44249999999998,0.0,0.0,0.0,54.54369039240154,0.7151162790697675,0.28488372093023256,0.47109544757326377,0.8148148148148148,0.18518518518518517,0.5009881432062958,0.6774193548387096,0.3225806451612903,1.2552372551939395,0.9354838709677419,0.06451612903225806,0.7186175665135559,1.0,0.0,0.61566025468549,0.9375,0.0625,0.5080258287005788,0.5833333333333334,0.4166666666666667,0.44480031507028245,0.5,0.5,0.44592092936642325,0,弱
57,none,B,0.7375,0.725,0.26249999999999996,0.275,0.73125,0.26875,0.0,0.45,0.0,0.0,0.0,0.0,0.6268618535353963,0.5016039059498147,0.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.61437500000005,0.0,0.0,0.0,129.77292771583276,80.16437499999998,0.0,0.0,0.0,54.776565055899106,0.6918604651162791,0.3081395348837209,0.4926190614685804,0.7851851851851852,0.21481481481481482,0.48735746824707904,0.6774193548387096,0.3225806451612903,1.2434167723179574,0.9032258064516129,0.0967741935483871,0.746102088532048,1.0,0.0,0.7400852705713318,0.8125,0.1875,0.49364539490917,0.5833333333333334,0.4166666666666667,0.41060427398129473,0.5,0.5,0.4663445013737233,0,弱
58,none,B,0.76,0.775,0.24,0.22499999999999998,0.7675000000000001,0.23249999999999998,0.0,0.45,0.0,0.0,0.0,0.0,0.6183062460884667,0.49281500884702056,0.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.50437500000004,0.0,0.0,0.0,131.63502175239128,80.70437499999998,0.0,0.0,0.0,54.94728335466678,0.7325581395348837,0.26744186046511625,0.4888072258199213,0.8,0.2,0.4965243264462387,0.6774193548387096,0.3225806451612903,1.1891582677704136,0.9032258064516129,0.0967741935483871,0.7254535136242707,1.0,0.0,0.6509002798522417,0.9375,0.0625,0.4549520839830338,0.5833333333333334,0.4166666666666667,0.4681766263268495,0.5,0.5,0.48497430251943907,0,弱
