step,u_A,m_A,L_A,seed,C,market_size,n_users,n_merchants
39,0.002,0.0,0.001,202703,0.9980020000000001,750,500,250
40,0.002,0.008,0.005,202703,0.9900500000000001,750,500,250
41,0.0,0.012,0.006,202703,0.9880720000000001,750,500,250
42,0.002,0.012,0.007,202703,0.9860979999999999,750,500,250
43,0.002,0.008,0.005,202703,0.9900500000000001,750,500,250
44,0.002,0.0,0.001,202703,0.9980020000000001,750,500,250
45,0.002,0.004,0.003,202703,0.9940180000000001,750,500,250
46,0.006,0.0,0.003,202703,0.9940180000000001,750,500,250
47,0.008,0.004,0.006,202703,0.9880720000000001,750,500,250
48,0.0,0.004,0.002,202703,0.996008,750,500,250
49,0.004,0.004,0.004,202703,0.992032,750,500,250
50,0.002,0.004,0.003,202703,0.9940180000000001,750,500,250
51,0.0,0.0,0.0,202703,1.0,750,500,250
52,0.004,0.004,0.004,202703,0.992032,750,500,250
53,0.0,0.0,0.0,202703,1.0,750,500,250
54,0.002,0.0,0.001,202703,0.9980020000000001,750,500,250
55,0.002,0.0,0.001,202703,0.9980020000000001,750,500,250
56,0.004,0.0,0.002,202703,0.996008,750,500,250
57,0.0,0.008,0.004,202703,0.992032,750,500,250
58,0.0,0.0,0.0,202703,1.0,750,500,250
59,0.004,0.004,0.004,202703,0.992032,750,500,250
60,0.004,0.008,0.006,202703,0.9880720000000001,750,500,250
0,0.5,0.5,0.5,202704,0.5,750,500,250
1,0.454,0.468,0.461,202704,0.503042,750,500,250
2,0.264,0.272,0.268,202704,0.607648,750,500,250
3,0.038,0.004,0.020999999999999998,202704,0.958882,750,500,250
4,0.002,0.0,0.001,202704,0.9980020000000001,750,500,250
5,0.0,0.0,0.0,202704,1.0,750,500,250
6,0.006,0.0,0.003,202704,0.9940180000000001,750,500,250
7,0.006,0.004,0.005,202704,0.9900500000000001,750,500,250
8,0.002,0.0,0.001,202704,0.9980020000000001,750,500,250
9,0.002,0.0,0.001,202704,0.9980020000000001,750,500,250
10,0.004,0.004,0.004,202704,0.992032,750,500,250
11,0.002,0.0,0.001,202704,0.9980020000000001,750,500,250
12,0.0,0.0,0.0,202704,1.0,750,500,250
13,0.0,0.0,0.0,202704,1.0,750,500,250
14,0.004,0.004,0.004,202704,0.992032,750,500,250
15,0.004,0.0,0.002,202704,0.996008,750,500,250
16,0.004,0.004,0.004,202704,0.992032,750,500,250
17,0.004,0.0,0.002,202704,0.996008,750,500,250
18,0.004,0.0,0.002,202704,0.996008,750,500,250
19,0.0,0.0,0.0,202704,1.0,750,500,250
20,0.004,0.0,0.002,202704,0.996008,750,500,250
21,0.006,0.0,0.003,202704,0.9940180000000001,750,500,250
22,0.002,0.0,0.001,202704,0.9980020000000001,750,500,250
23,0.002,0.0,0.001,202704,0.9980020000000001,750,500,250
24,0.0,0.004,0.002,202704,0.996008,750,500,250
25,0.002,0.004,0.003,202704,0.9940180000000001,750,500,250
26,0.004,0.004,0.004,202704,0.992032,750,500,250
27,0.002,0.0,0.001,202704,0.9980020000000001,750,500,250
28,0.002,0.008,0.005,202704,0.9900500000000001,750,500,250
29,0.0,0.0,0.0,202704,1.0,750,500,250
30,0.002,0.008,0.005,202704,0.9900500000000001,750,500,250
31,0.0,0.0,0.0,202704,1.0,750,500,250
32,0.0,0.004,0.002,202704,0.996008,750,500,250
33,0.004,0.0,0.002,202704,0.996008,750,500,250
34,0.0,0.0,0.0,202704,1.0,750,500,250
35,0.0,0.0,0.0,202704,1.0,750,500,250
36,0.002,0.0,0.001,202704,0.9980020000000001,750,500,250
37,0.0,0.0,0.0,202704,1.0,750,500,250
38,0.0,0.0,0.0,202704,1.0,750,500,250
39,0.002,0.004,0.003,202704,0.9940180000000001,750,500,250
40,0.0,0.0,0.0,202704,1.0,750,500,250
41,0.0,0.0,0.0,202704,1.0,750,500,250
42,0.004,0.0,0.002,202704,0.996008,750,500,250
43,0.0,0.0,0.0,202704,1.0,750,500,250
44,0.002,0.0,0.001,202704,0.9980020000000001,750,500,250
45,0.006,0.0,0.003,202704,0.9940180000000001,750,500,250
46,0.004,0.0,0.002,202704,0.996008,750,500,250
47,0.002,0.008,0.005,202704,0.9900500000000001,750,500,250
48,0.002,0.0,0.001,202704,0.9980020000000001,750,500,250
49,0.002,0.012,0.007,202704,0.9860979999999999,750,500,250
50,0.008,0.0,0.004,202704,0.992032,750,500,250
51,0.002,0.0,0.001,202704,0.9980020000000001,750,500,250
52,0.002,0.0,0.001,202704,0.9980020000000001,750,500,250
53,0.0,0.0,0.0,202704,1.0,750,500,250
54,0.0,0.004,0.002,202704,0.996008,750,500,250
55,0.004,0.0,0.002,202704,0.996008,750,500,250
56,0.002,0.004,0.003,202704,0.9940180000000001,750,500,250
57,0.0,0.0,0.0,202704,1.0,750,500,250
58,0.004,0.004,0.004,202704,0.992032,750,500,250
59,0.0,0.0,0.0,202704,1.0,750,500,250
60,0.002,0.008,0.005,202704,0.9900500000000001,750,500,250
0,0.5,0.5,0.5,202705,0.5,750,500,250
1,0.632,0.636,0.634,202705,0.535912,750,500,250
2,0.946,0.928,0.937,202705,0.8819380000000001,750,500,250
3,0.996,1.0,0.998,202705,0.996008,750,500,250
4,1.0,0.996,0.998,202705,0.996008,750,500,250
5,0.996,1.0,0.998,202705,0.996008,750,500,250
6,0.996,1.0,0.998,202705,0.996008,750,500,250
7,1.0,0.996,0.998,202705,0.996008,750,500,250
8,1.0,0.996,0.998,202705,0.996008,750,500,250
9,0.998,0.992,0.995,202705,0.9900500000000001,750,500,250
10,0.994,1.0,0.997,202705,0.9940180000000001,750,500,250
11,0.998,0.996,0.997,202705,0.9940180000000001,750,500,250
12,0.996,1.0,0.998,202705,0.996008,750,500,250
13,0.998,1.0,0.999,202705,0.9980020000000001,750,500,250
14,0.998,0.996,0.997,202705,0.9940180000000001,750,500,250
15,1.0,1.0,1.0,202705,1.0,750,500,250
16,0.998,1.0,0.999,202705,0.9980020000000001,750,500,250
17,0.996,0.996,0.996,202705,0.992032,750,500,250
18,0.996,0.996,0.996,202705,0.992032,750,500,250
19,0.998,0.996,0.997,202705,0.9940180000000001,750,500,250
20,0.998,1.0,0.999,202705,0.9980020000000001,750,500,250
21,1.0,0.992,0.996,202705,0.992032,750,500,250
22,1.0,1.0,1.0,202705,1.0,750,500,250
23,0.996,0.996,0.996,202705,0.992032,750,500,250
24,0.994,1.0,0.997,202705,0.9940180000000001,750,500,250
25,0.998,1.0,0.999,202705,0.9980020000000001,750,500,250
26,0.998,0.996,0.997,202705,0.9940180000000001,750,500,250
27,0.996,1.0,0.998,202705,0.996008,750,500,250
28,0.996,0.996,0.996,202705,0.992032,750,500,250
29,0.994,0.996,0.995,202705,0.9900500000000001,750,500,250
30,0.996,1.0,0.998,202705,0.996008,750,500,250
31,1.0,1.0,1.0,202705,1.0,750,500,250
32,1.0,0.996,0.998,202705,0.996008,750,500,250
33,0.998,1.0,0.999,202705,0.9980020000000001,750,500,250
34,0.998,1.0,0.999,202705,0.9980020000000001,750,500,250
35,1.0,0.996,0.998,202705,0.996008,750,500,250
36,0.996,0.992,0.994,202705,0.9880720000000001,750,500,250
37,0.996,1.0,0.998,202705,0.996008,750,500,250
38,0.998,1.0,0.999,202705,0.9980020000000001,750,500,250
39,0.998,0.996,0.997,202705,0.9940180000000001,750,500,250
40,1.0,1.0,1.0,202705,1.0,750,500,250
41,0.994,0.992,0.993,202705,0.9860979999999999,750,500,250
42,0.996,0.988,0.992,202705,0.9841279999999999,750,500,250
43,1.0,1.0,1.0,202705,1.0,750,500,250
44,0.996,1.0,0.998,202705,0.996008,750,500,250
45,0.996,1.0,0.998,202705,0.996008,750,500,250
46,1.0,0.992,0.996,202705,0.992032,750,500,250
47,1.0,0.996,0.998,202705,0.996008,750,500,250
48,0.998,1.0,0.999,202705,0.9980020000000001,750,500,250
49,0.996,1.0,0.998,202705,0.996008,750,500,250
50,0.998,1.0,0.999,202705,0.9980020000000001,750,500,250
51,1.0,1.0,1.0,202705,1.0,750,500,250
52,1.0,0.996,0.998,202705,0.996008,750,500,250
53,1.0,1.0,1.0,202705,1.0,750,500,250
54,0.996,0.996,0.996,202705,0.992032,750,500,250
55,0.998,0.996,0.997,202705,0.9940180000000001,750,500,250
56,0.998,0.996,0.997,202705,0.9940180000000001,750,500,250
57,0.996,1.0,0.998,202705,0.996008,750,500,250
58,0.998,0.996,0.997,202705,0.9940180000000001,750,500,250
59,0.998,1.0,0.999,202705,0.9980020000000001,750,500,250
60,1.0,1.0,1.0,202705,1.0,750,500,250
0,0.5,0.5,0.5,202706,0.5,750,500,250
1,0.412,0.416,0.414,202706,0.5147920000000001,750,500,250
2,0.13,0.14,0.135,202706,0.7664500000000001,750,500,250
3,0.004,0.004,0.004,202706,0.992032,750,500,250
4,0.002,0.004,0.003,202706,0.9940180000000001,750,500,250
5,0.004,0.0,0.002,202706,0.996008,750,500,250
6,0.0,0.004,0.002,202706,0.996008,750,500,250
7,0.002,0.004,0.003,202706,0.9940180000000001,750,500,250
8,0.0,0.0,0.0,202706,1.0,750,500,250
9,0.002,0.008,0.005,202706,0.9900500000000001,750,500,250
10,0.002,0.0,0.001,202706,0.9980020000000001,750,500,250
11,0.002,0.004,0.003,202706,0.9940180000000001,750,500,250
12,0.002,0.012,0.007,202706,0.9860979999999999,750,500,250
13,0.0,0.004,0.002,202706,0.996008,750,500,250
14,0.0,0.004,0.002,202706,0.996008,750,500,250
15,0.002,0.004,0.003,202706,0.9940180000000001,750,500,250
16,0.0,0.0,0.0,202706,1.0,750,500,250
17,0.002,0.004,0.003,202706,0.9940180000000001,750,500,250
18,0.0,0.0,0.0,202706,1.0,750,500,250
19,0.002,0.0,0.001,202706,0.9980020000000001,750,500,250
20,0.002,0.0,0.001,202706,0.9980020000000001,750,500,250
21,0.0,0.0,0.0,202706,1.0,750,500,250
22,0.004,0.0,0.002,202706,0.996008,750,500,250
23,0.002,0.0,0.001,202706,0.9980020000000001,750,500,250
24,0.0,0.008,0.004,202706,0.992032,750,500,250
25,0.0,0.0,0.0,202706,1.0,750,500,250
26,0.0,0.004,0.002,202706,0.996008,750,500,250
27,0.004,0.008,0.006,202706,0.9880720000000001,750,500,250
28,0.002,0.008,0.005,202706,0.9900500000000001,750,500,250
29,0.004,0.004,0.004,202706,0.992032,750,500,250
30,0.002,0.0,0.001,202706,0.9980020000000001,750,500,250
31,0.004,0.0,0.002,202706,0.996008,750,500,250
32,0.0,0.0,0.0,202706,1.0,750,500,250
33,0.0,0.004,0.002,202706,0.996008,750,500,250
34,0.002,0.0,0.001,202706,0.9980020000000001,750,500,250
35,0.002,0.008,0.005,202706,0.9900500000000001,750,500,250
36,0.0,0.004,0.002,202706,0.996008,750,500,250
37,0.004,0.004,0.004,202706,0.992032,750,500,250
38,0.002,0.004,0.003,202706,0.9940180000000001,750,500,250
39,0.002,0.004,0.003,202706,0.9940180000000001,750,500,250
40,0.002,0.0,0.001,202706,0.9980020000000001,750,500,250
41,0.002,0.0,0.001,202706,0.9980020000000001,750,500,250
42,0.002,0.004,0.003,202706,0.9940180000000001,750,500,250
43,0.004,0.0,0.002,202706,0.996008,750,500,250
44,0.0,0.0,0.0,202706,1.0,750,500,250
45,0.0,0.0,0.0,202706,1.0,750,500,250
46,0.0,0.0,0.0,202706,1.0,750,500,250
47,0.008,0.008,0.008,202706,0.9841279999999999,750,500,250
48,0.004,0.0,0.002,202706,0.996008,750,500,250
49,0.0,0.004,0.002,202706,0.996008,750,500,250
50,0.002,0.0,0.001,202706,0.9980020000000001,750,500,250
51,0.002,0.0,0.001,202706,0.9980020000000001,750,500,250
52,0.0,0.0,0.0,202706,1.0,750,500,250
53,0.002,0.0,0.001,202706,0.9980020000000001,750,500,250
54,0.008,0.0,0.004,202706,0.992032,750,500,250
55,0.0,0.0,0.0,202706,1.0,750,500,250
56,0.004,0.0,0.002,202706,0.996008,750,500,250
57,0.002,0.0,0.001,202706,0.9980020000000001,750,500,250
58,0.0,0.0,0.0,202706,1.0,750,500,250
59,0.004,0.004,0.004,202706,0.992032,750,500,250
60,0.0,0.0,0.0,202706,1.0,750,500,250
0,0.5,0.5,0.5,202707,0.5,750,500,250
1,0.598,0.572,0.585,202707,0.51445,750,500,250
2,0.874,0.892,0.883,202707,0.7933779999999999,750,500,250
3,0.992,1.0,0.996,202707,0.992032,750,500,250
4,1.0,1.0,1.0,202707,1.0,750,500,250
5,0.998,0.996,0.997,202707,0.9940180000000001,750,500,250
6,0.998,1.0,0.999,202707,0.9980020000000001,750,500,250
7,0.998,1.0,0.999,202707,0.9980020000000001,750,500,250
8,0.992,1.0,0.996,202707,0.992032,750,500,250
9,0.994,0.996,0.995,202707,0.9900500000000001,750,500,250
10,0.998,1.0,0.999,202707,0.9980020000000001,750,500,250
11,0.998,1.0,0.999,202707,0.9980020000000001,750,500,250
12,0.99,1.0,0.995,202707,0.9900500000000001,750,500,250
13,0.998,1.0,0.999,202707,0.9980020000000001,750,500,250
14,0.998,1.0,0.999,202707,0.9980020000000001,750,500,250
15,1.0,1.0,1.0,202707,1.0,750,500,250
16,1.0,1.0,1.0,202707,1.0,750,500,250
17,0.998,0.996,0.997,202707,0.9940180000000001,750,500,250
18,0.998,0.996,0.997,202707,0.9940180000000001,750,500,250
19,0.998,1.0,0.999,202707,0.9980020000000001,750,500,250
20,0.998,1.0,0.999,202707,0.9980020000000001,750,500,250
21,0.994,1.0,0.997,202707,0.9940180000000001,750,500,250
22,0.998,1.0,0.999,202707,0.9980020000000001,750,500,250
23,0.998,0.996,0.997,202707,0.9940180000000001,750,500,250
24,0.998,1.0,0.999,202707,0.9980020000000001,750,500,250
25,1.0,1.0,1.0,202707,1.0,750,500,250
26,0.996,1.0,0.998,202707,0.996008,750,500,250
27,1.0,1.0,1.0,202707,1.0,750,500,250
28,1.0,0.996,0.998,202707,0.996008,750,500,250
29,0.998,0.996,0.997,202707,0.9940180000000001,750,500,250
30,1.0,1.0,1.0,202707,1.0,750,500,250
31,0.996,1.0,0.998,202707,0.996008,750,500,250
32,1.0,1.0,1.0,202707,1.0,750,500,250
33,1.0,0.996,0.998,202707,0.996008,750,500,250
34,0.998,0.996,0.997,202707,0.9940180000000001,750,500,250
35,1.0,0.992,0.996,202707,0.992032,750,500,250
36,1.0,1.0,1.0,202707,1.0,750,500,250
37,0.996,0.992,0.994,202707,0.9880720000000001,750,500,250
38,0.996,1.0,0.998,202707,0.996008,750,500,250
39,1.0,0.992,0.996,202707,0.992032,750,500,250
40,0.998,1.0,0.999,202707,0.9980020000000001,750,500,250
41,1.0,0.996,0.998,202707,0.996008,750,500,250
42,0.998,0.996,0.997,202707,0.9940180000000001,750,500,250
43,1.0,0.996,0.998,202707,0.996008,750,500,250
44,0.998,1.0,0.999,202707,0.9980020000000001,750,500,250
45,0.996,1.0,0.998,202707,0.996008,750,500,250
46,0.998,0.988,0.993,202707,0.9860979999999999,750,500,250
47,0.998,1.0,0.999,202707,0.9980020000000001,750,500,250
48,0.992,0.992,0.992,202707,0.9841279999999999,750,500,250
49,1.0,1.0,1.0,202707,1.0,750,500,250
50,0.998,1.0,0.999,202707,0.9980020000000001,750,500,250
51,0.998,1.0,0.999,202707,0.9980020000000001,750,500,250
52,0.998,1.0,0.999,202707,0.9980020000000001,750,500,250
53,1.0,0.996,0.998,202707,0.996008,750,500,250
54,1.0,1.0,1.0,202707,1.0,750,500,250
55,0.998,0.992,0.995,202707,0.9900500000000001,750,500,250
56,1.0,1.0,1.0,202707,1.0,750,500,250
57,1.0,1.0,1.0,202707,1.0,750,500,250
58,0.994,0.992,0.993,202707,0.9860979999999999,750,500,250
59,1.0,0.996,0.998,202707,0.996008,750,500,250
60,0.994,0.996,0.995,202707,0.9900500000000001,750,500,250
0,0.5,0.5,0.5,202708,0.5,750,500,250
1,0.588,0.544,0.5660000000000001,202708,0.508712,750,500,250
2,0.878,0.888,0.883,202708,0.7933779999999999,750,500,250
3,0.996,0.992,0.994,202708,0.9880720000000001,750,500,250
4,1.0,1.0,1.0,202708,1.0,750,500,250
5,1.0,1.0,1.0,202708,1.0,750,500,250
6,0.996,1.0,0.998,202708,0.996008,750,500,250
7,0.998,0.996,0.997,202708,0.9940180000000001,750,500,250
8,0.998,1.0,0.999,202708,0.9980020000000001,750,500,250
9,0.998,1.0,0.999,202708,0.9980020000000001,750,500,250
10,0.996,0.988,0.992,202708,0.9841279999999999,750,500,250
11,1.0,1.0,1.0,202708,1.0,750,500,250
12,1.0,1.0,1.0,202708,1.0,750,500,250
13,0.998,1.0,0.999,202708,0.9980020000000001,750,500,250
14,0.998,1.0,0.999,202708,0.9980020000000001,750,500,250
15,1.0,1.0,1.0,202708,1.0,750,500,250
16,0.996,0.996,0.996,202708,0.992032,750,500,250
17,0.998,1.0,0.999,202708,0.9980020000000001,750,500,250
18,0.994,1.0,0.997,202708,0.9940180000000001,750,500,250
19,0.992,0.996,0.994,202708,0.9880720000000001,750,500,250
20,0.998,0.996,0.997,202708,0.9940180000000001,750,500,250
21,0.998,0.992,0.995,202708,0.9900500000000001,750,500,250
22,1.0,1.0,1.0,202708,1.0,750,500,250
23,1.0,0.996,0.998,202708,0.996008,750,500,250
24,0.996,1.0,0.998,202708,0.996008,750,500,250
25,0.998,0.996,0.997,202708,0.9940180000000001,750,500,250
26,0.998,1.0,0.999,202708,0.9980020000000001,750,500,250
27,1.0,0.996,0.998,202708,0.996008,750,500,250
28,1.0,0.996,0.998,202708,0.996008,750,500,250
29,1.0,0.996,0.998,202708,0.996008,750,500,250
30,0.998,1.0,0.999,202708,0.9980020000000001,750,500,250
31,0.996,0.992,0.994,202708,0.9880720000000001,750,500,250
32,0.998,1.0,0.999,202708,0.9980020000000001,750,500,250
33,1.0,0.992,0.996,202708,0.992032,750,500,250
34,0.996,0.996,0.996,202708,0.992032,750,500,250
35,0.998,0.996,0.997,202708,0.9940180000000001,750,500,250
36,0.994,1.0,0.997,202708,0.9940180000000001,750,500,250
37,0.996,1.0,0.998,202708,0.996008,750,500,250
38,1.0,0.996,0.998,202708,0.996008,750,500,250
39,0.998,1.0,0.999,202708,0.9980020000000001,750,500,250
40,0.996,0.996,0.996,202708,0.992032,750,500,250
41,0.996,0.996,0.996,202708,0.992032,750,500,250
42,0.998,1.0,0.999,202708,0.9980020000000001,750,500,250
43,1.0,1.0,1.0,202708,1.0,750,500,250
44,1.0,1.0,1.0,202708,1.0,750,500,250
45,0.998,1.0,0.999,202708,0.9980020000000001,750,500,250
46,1.0,1.0,1.0,202708,1.0,750,500,250
47,0.998,1.0,0.999,202708,0.9980020000000001,750,500,250
48,0.998,1.0,0.999,202708,0.9980020000000001,750,500,250
49,0.998,0.996,0.997,202708,0.9940180000000001,750,500,250
50,1.0,1.0,1.0,202708,1.0,750,500,250
51,0.992,1.0,0.996,202708,0.992032,750,500,250
52,0.992,0.996,0.994,202708,0.9880720000000001,750,500,250
53,0.998,1.0,0.999,202708,0.9980020000000001,750,500,250
54,0.998,1.0,0.999,202708,0.9980020000000001,750,500,250
55,0.998,0.992,0.995,202708,0.9900500000000001,750,500,250
56,0.992,0.996,0.994,202708,0.9880720000000001,750,500,250
57,1.0,1.0,1.0,202708,1.0,750,500,250
58,0.996,1.0,0.998,202708,0.996008,750,500,250
59,0.998,1.0,0.999,202708,0.9980020000000001,750,500,250
60,1.0,0.996,0.998,202708,0.996008,750,500,250
0,0.5,0.5,0.5,202709,0.5,750,500,250
1,0.386,0.332,0.359,202709,0.539762,750,500,250
2,0.028,0.068,0.048,202709,0.9086079999999999,750,500,250
3,0.006,0.0,0.003,202709,0.9940180000000001,750,500,250
4,0.0,0.0,0.0,202709,1.0,750,500,250
5,0.004,0.0,0.002,202709,0.996008,750,500,250
6,0.004,0.004,0.004,202709,0.992032,750,500,250
7,0.004,0.012,0.008,202709,0.9841279999999999,750,500,250
8,0.0,0.004,0.002,202709,0.996008,750,500,250
9,0.002,0.004,0.003,202709,0.9940180000000001,750,500,250
10,0.004,0.004,0.004,202709,0.992032,750,500,250
11,0.002,0.0,0.001,202709,0.9980020000000001,750,500,250
12,0.004,0.0,0.002,202709,0.996008,750,500,250
13,0.002,0.0,0.001,202709,0.9980020000000001,750,500,250
14,0.004,0.004,0.004,202709,0.992032,750,500,250
15,0.0,0.0,0.0,202709,1.0,750,500,250
16,0.0,0.0,0.0,202709,1.0,750,500,250
17,0.002,0.0,0.001,202709,0.9980020000000001,750,500,250
18,0.004,0.004,0.004,202709,0.992032,750,500,250
19,0.002,0.0,0.001,202709,0.9980020000000001,750,500,250
20,0.002,0.008,0.005,202709,0.9900500000000001,750,500,250
21,0.0,0.0,0.0,202709,1.0,750,500,250
22,0.002,0.0,0.001,202709,0.9980020000000001,750,500,250
23,0.0,0.008,0.004,202709,0.992032,750,500,250
24,0.002,0.0,0.001,202709,0.9980020000000001,750,500,250
25,0.004,0.0,0.002,202709,0.996008,750,500,250
26,0.0,0.004,0.002,202709,0.996008,750,500,250
27,0.002,0.0,0.001,202709,0.9980020000000001,750,500,250
28,0.004,0.0,0.002,202709,0.996008,750,500,250
29,0.006,0.004,0.005,202709,0.9900500000000001,750,500,250
30,0.002,0.004,0.003,202709,0.9940180000000001,750,500,250
31,0.002,0.0,0.001,202709,0.9980020000000001,750,500,250
32,0.0,0.008,0.004,202709,0.992032,750,500,250
33,0.002,0.004,0.003,202709,0.9940180000000001,750,500,250
34,0.002,0.0,0.001,202709,0.9980020000000001,750,500,250
35,0.002,0.0,0.001,202709,0.9980020000000001,750,500,250
36,0.002,0.004,0.003,202709,0.9940180000000001,750,500,250
37,0.002,0.0,0.001,202709,0.9980020000000001,750,500,250
38,0.002,0.008,0.005,202709,0.9900500000000001,750,500,250
39,0.006,0.0,0.003,202709,0.9940180000000001,750,500,250
40,0.0,0.0,0.0,202709,1.0,750,500,250
41,0.0,0.012,0.006,202709,0.9880720000000001,750,500,250
42,0.002,0.004,0.003,202709,0.9940180000000001,750,500,250
43,0.0,0.0,0.0,202709,1.0,750,500,250
44,0.004,0.008,0.006,202709,0.9880720000000001,750,500,250
45,0.002,0.0,0.001,202709,0.9980020000000001,750,500,250
46,0.002,0.004,0.003,202709,0.9940180000000001,750,500,250
47,0.004,0.004,0.004,202709,0.992032,750,500,250
48,0.0,0.0,0.0,202709,1.0,750,500,250
49,0.002,0.0,0.001,202709,0.9980020000000001,750,500,250
50,0.002,0.0,0.001,202709,0.9980020000000001,750,500,250
51,0.006,0.0,0.003,202709,0.9940180000000001,750,500,250
52,0.002,0.0,0.001,202709,0.9980020000000001,750,500,250
53,0.004,0.004,0.004,202709,0.992032,750,500,250
54,0.004,0.004,0.004,202709,0.992032,750,500,250
55,0.002,0.0,0.001,202709,0.9980020000000001,750,500,250
56,0.002,0.0,0.001,202709,0.9980020000000001,750,500,250
57,0.002,0.0,0.001,202709,0.9980020000000001,750,500,250
58,0.0,0.0,0.0,202709,1.0,750,500,250
59,0.0,0.0,0.0,202709,1.0,750,500,250
60,0.002,0.0,0.001,202709,0.9980020000000001,750,500,250
0,0.5,0.5,0.5,202690,0.5,1500,1000,500
1,0.464,0.466,0.465,202690,0.50245,1500,1000,500
2,0.265,0.288,0.27649999999999997,202690,0.5999045000000001,1500,1000,500
3,0.024,0.018,0.020999999999999998,202690,0.958882,1500,1000,500
4,0.001,0.0,0.0005,202690,0.9990005000000002,1500,1000,500
5,0.001,0.0,0.0005,202690,0.9990005000000002,1500,1000,500
6,0.0,0.01,0.005,202690,0.9900500000000001,1500,1000,500
7,0.001,0.004,0.0025,202690,0.9950125000000001,1500,1000,500
8,0.004,0.0,0.002,202690,0.996008,1500,1000,500
9,0.0,0.002,0.001,202690,0.9980020000000001,1500,1000,500
10,0.002,0.0,0.001,202690,0.9980020000000001,1500,1000,500
11,0.001,0.008,0.0045000000000000005,202690,0.9910405000000002,1500,1000,500
12,0.0,0.004,0.002,202690,0.996008,1500,1000,500
13,0.002,0.0,0.001,202690,0.9980020000000001,1500,1000,500
14,0.002,0.0,0.001,202690,0.9980020000000001,1500,1000,500
15,0.002,0.004,0.003,202690,0.9940180000000001,1500,1000,500
16,0.001,0.0,0.0005,202690,0.9990005000000002,1500,1000,500
17,0.001,0.008,0.0045000000000000005,202690,0.9910405000000002,1500,1000,500
18,0.004,0.002,0.003,202690,0.9940180000000001,1500,1000,500
19,0.001,0.004,0.0025,202690,0.9950125000000001,1500,1000,500
20,0.001,0.002,0.0015,202690,0.9970045000000001,1500,1000,500
21,0.002,0.0,0.001,202690,0.9980020000000001,1500,1000,500
22,0.0,0.002,0.001,202690,0.9980020000000001,1500,1000,500
23,0.0,0.0,0.0,202690,1.0,1500,1000,500
24,0.003,0.002,0.0025,202690,0.9950125000000001,1500,1000,500
25,0.002,0.002,0.002,202690,0.996008,1500,1000,500
26,0.003,0.006,0.0045000000000000005,202690,0.9910405000000002,1500,1000,500
27,0.002,0.002,0.002,202690,0.996008,1500,1000,500
28,0.001,0.004,0.0025,202690,0.9950125000000001,1500,1000,500
29,0.001,0.0,0.0005,202690,0.9990005000000002,1500,1000,500
30,0.0,0.002,0.001,202690,0.9980020000000001,1500,1000,500
