multi_home_cost,rho,seed,final_L,concentration,lock_state,success,time_to_success,total_subsidy_spend,roi,final_multi_share
0.0,0.7,6319,0.8266666666666667,0.7134222222222222,A_lock,1.0,2.0,0.0,0.0,0.5666666666666667
0.0,0.7,6320,0.796,0.675232,coexist,1.0,1.0,0.0,0.0,0.5933333333333334
0.0,0.7,6321,0.2913333333333333,0.5870835555555557,coexist,0.0,,0.0,0.0,0.58
0.0,0.7,6322,0.8223333333333334,0.7077975555555556,A_lock,1.0,2.0,0.0,0.0,0.5733333333333334
0.0,0.7,6323,0.8243333333333334,0.7103842222222223,A_lock,1.0,2.0,0.0,0.0,0.5933333333333334
0.0,0.7,6324,0.8756666666666666,0.7822508888888888,A_lock,1.0,1.0,0.0,0.0,0.47333333333333333
0.0,0.7,6325,0.31766666666666665,0.5664908888888889,coexist,0.0,,0.0,0.0,0.6266666666666667
0.0,0.7,6326,0.8213333333333332,0.7065102222222222,A_lock,1.0,2.0,0.0,0.0,0.5133333333333333
0.0,0.7,6327,0.7546666666666666,0.6297102222222222,coexist,1.0,3.0,0.0,0.0,0.58
0.0,0.7,6328,0.8553333333333333,0.7525235555555554,A_lock,1.0,1.0,0.0,0.0,0.5533333333333333
0.0,0.7,6329,0.7816666666666667,0.6586722222222223,coexist,1.0,2.0,0.0,0.0,0.5333333333333333
0.0,0.7,6330,0.8593333333333333,0.7582408888888887,A_lock,1.0,1.0,0.0,0.0,0.46
0.0,0.7,6331,0.8266666666666667,0.7134222222222222,A_lock,1.0,2.0,0.0,0.0,0.5
0.0,0.7,6332,0.30566666666666664,0.5755308888888889,coexist,0.0,,0.0,0.0,0.5733333333333334
0.0,0.7,6333,0.24066666666666664,0.6345075555555557,coexist,0.0,1.0,0.0,0.0,0.5066666666666667
0.0,0.7,6334,0.852,0.747808,A_lock,1.0,1.0,0.0,0.0,0.4533333333333333
0.0,0.7,6335,0.872,0.7767679999999999,A_lock,1.0,1.0,0.0,0.0,0.4533333333333333
0.0,0.7,6336,0.8413333333333333,0.7330168888888888,A_lock,1.0,17.0,0.0,0.0,0.48
0.0,0.7,6337,0.8243333333333334,0.7103842222222223,A_lock,1.0,1.0,0.0,0.0,0.6266666666666667
