delta_q,quality_strategy,quality_label,seed,final_L,concentration,lock_state,success,time_to_success,total_subsidy_spend,roi,final_multi_share,b_success,final_L_B,b_break_60
0.5,quality_plus_subsidy,双边质量+少量精准补贴,7314,0.09375,0.8125,B_lock,0.0,,1400.0,-0.0005044642857142857,0.0,1.0,0.90625,1.0
0.5,two_sided_quality,双边质量优势,7300,0.11125,0.7775000000000001,tilted,0.0,,0.0,0.0,0.0,0.0,0.88875,1.0
0.5,two_sided_quality,双边质量优势,7301,0.07125000000000001,0.8574999999999999,B_lock,0.0,,0.0,0.0,0.0,1.0,0.92875,1.0
0.5,two_sided_quality,双边质量优势,7302,0.0625,0.875,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9375,1.0
0.5,two_sided_quality,双边质量优势,7303,0.07375000000000001,0.8525,B_lock,0.0,,0.0,0.0,0.0,1.0,0.92625,1.0
0.5,two_sided_quality,双边质量优势,7304,0.07125000000000001,0.8574999999999999,B_lock,0.0,,0.0,0.0,0.0,1.0,0.92875,1.0
0.5,two_sided_quality,双边质量优势,7305,0.15125,0.6975,tilted,0.0,,0.0,0.0,0.0,0.0,0.84875,1.0
0.5,two_sided_quality,双边质量优势,7306,0.055,0.89,B_lock,0.0,,0.0,0.0,0.0,1.0,0.945,1.0
0.5,two_sided_quality,双边质量优势,7307,0.05375,0.8925000000000001,B_lock,0.0,,0.0,0.0,0.0,1.0,0.94625,1.0
0.5,two_sided_quality,双边质量优势,7308,0.1675,0.665,tilted,0.0,,0.0,0.0,0.0,0.0,0.8325,1.0
0.5,two_sided_quality,双边质量优势,7309,0.03875,0.9225,B_lock,0.0,,0.0,0.0,0.0,1.0,0.96125,1.0
0.5,two_sided_quality,双边质量优势,7310,0.10125,0.7975000000000001,tilted,0.0,,0.0,0.0,0.0,0.0,0.8987499999999999,1.0
0.5,two_sided_quality,双边质量优势,7311,0.12375,0.7525,tilted,0.0,,0.0,0.0,0.0,0.0,0.87625,1.0
0.5,two_sided_quality,双边质量优势,7312,0.06625,0.8674999999999999,B_lock,0.0,,0.0,0.0,0.0,1.0,0.93375,1.0
0.5,two_sided_quality,双边质量优势,7313,0.04625,0.9075,B_lock,0.0,,0.0,0.0,0.0,1.0,0.95375,1.0
0.5,two_sided_quality,双边质量优势,7314,0.0975,0.805,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9025,1.0
0.5,user_quality,用户侧质量优势,7300,0.1675,0.665,tilted,0.0,,0.0,0.0,0.0,0.0,0.8325,1.0
0.5,user_quality,用户侧质量优势,7301,0.10125,0.7975000000000001,tilted,0.0,,0.0,0.0,0.0,0.0,0.8987499999999999,1.0
0.5,user_quality,用户侧质量优势,7302,0.1325,0.735,tilted,0.0,,0.0,0.0,0.0,0.0,0.8674999999999999,1.0
0.5,user_quality,用户侧质量优势,7303,0.255,0.49,tilted,0.0,,0.0,0.0,0.0,0.0,0.745,1.0
0.5,user_quality,用户侧质量优势,7304,0.19375,0.6125,tilted,0.0,,0.0,0.0,0.0,0.0,0.80625,1.0
0.5,user_quality,用户侧质量优势,7305,0.19375,0.6125,tilted,0.0,,0.0,0.0,0.0,0.0,0.80625,1.0
0.5,user_quality,用户侧质量优势,7306,0.25625,0.48750000000000004,tilted,0.0,,0.0,0.0,0.0,0.0,0.74375,1.0
0.5,user_quality,用户侧质量优势,7307,0.11375,0.7725,tilted,0.0,,0.0,0.0,0.0,0.0,0.88625,1.0
0.5,user_quality,用户侧质量优势,7308,0.30000000000000004,0.39999999999999997,tilted,0.0,,0.0,0.0,0.0,0.0,0.7,1.0
0.5,user_quality,用户侧质量优势,7309,0.14375,0.7124999999999999,tilted,0.0,,0.0,0.0,0.0,0.0,0.85625,1.0
0.5,user_quality,用户侧质量优势,7310,0.22999999999999998,0.54,tilted,0.0,,0.0,0.0,0.0,0.0,0.77,1.0
0.5,user_quality,用户侧质量优势,7311,0.14375,0.7124999999999999,tilted,0.0,,0.0,0.0,0.0,0.0,0.85625,1.0
0.5,user_quality,用户侧质量优势,7312,0.22,0.56,tilted,0.0,,0.0,0.0,0.0,0.0,0.78,1.0
0.5,user_quality,用户侧质量优势,7313,0.26749999999999996,0.465,tilted,0.0,,0.0,0.0,0.0,0.0,0.7325,1.0
0.5,user_quality,用户侧质量优势,7314,0.15375,0.6925,tilted,0.0,,0.0,0.0,0.0,0.0,0.84625,1.0
0.75,merchant_quality,商户侧质量优势,7300,0.16375,0.6725,tilted,0.0,,0.0,0.0,0.0,0.0,0.8362499999999999,1.0
0.75,merchant_quality,商户侧质量优势,7301,0.11624999999999999,0.7675000000000001,tilted,0.0,,0.0,0.0,0.0,0.0,0.88375,1.0
0.75,merchant_quality,商户侧质量优势,7302,0.12125,0.7575000000000001,tilted,0.0,,0.0,0.0,0.0,0.0,0.87875,1.0
0.75,merchant_quality,商户侧质量优势,7303,0.0925,0.815,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9075,1.0
0.75,merchant_quality,商户侧质量优势,7304,0.13375,0.7324999999999999,tilted,0.0,,0.0,0.0,0.0,0.0,0.86625,1.0
0.75,merchant_quality,商户侧质量优势,7305,0.2025,0.595,tilted,0.0,,0.0,0.0,0.0,0.0,0.7975,1.0
0.75,merchant_quality,商户侧质量优势,7306,0.1525,0.6950000000000001,tilted,0.0,,0.0,0.0,0.0,0.0,0.8475,1.0
0.75,merchant_quality,商户侧质量优势,7307,0.11125,0.7775,tilted,0.0,,0.0,0.0,0.0,0.0,0.88875,1.0
0.75,merchant_quality,商户侧质量优势,7308,0.16875,0.6625000000000001,tilted,0.0,,0.0,0.0,0.0,0.0,0.83125,1.0
0.75,merchant_quality,商户侧质量优势,7309,0.08375,0.8325,B_lock,0.0,,0.0,0.0,0.0,1.0,0.91625,1.0
0.75,merchant_quality,商户侧质量优势,7310,0.1225,0.755,tilted,0.0,,0.0,0.0,0.0,0.0,0.8775,1.0
0.75,merchant_quality,商户侧质量优势,7311,0.18625,0.6275,tilted,0.0,,0.0,0.0,0.0,0.0,0.81375,1.0
0.75,merchant_quality,商户侧质量优势,7312,0.10875000000000001,0.7825,tilted,0.0,,0.0,0.0,0.0,0.0,0.89125,1.0
0.75,merchant_quality,商户侧质量优势,7313,0.10125,0.7975,tilted,0.0,,0.0,0.0,0.0,0.0,0.8987499999999999,1.0
0.75,merchant_quality,商户侧质量优势,7314,0.13624999999999998,0.7275,tilted,0.0,,0.0,0.0,0.0,0.0,0.86375,1.0
0.75,no_quality,无质量优势,7300,0.52,0.06000000000000005,coexist,0.0,,0.0,0.0,0.0,0.0,0.48,0.0
0.75,no_quality,无质量优势,7301,0.31,0.38,tilted,0.0,,0.0,0.0,0.0,0.0,0.69,1.0
0.75,no_quality,无质量优势,7302,0.39749999999999996,0.20500000000000002,tilted,0.0,,0.0,0.0,0.0,0.0,0.6025,1.0
0.75,no_quality,无质量优势,7303,0.5525,0.10499999999999998,coexist,0.0,,0.0,0.0,0.0,0.0,0.4475,0.0
0.75,no_quality,无质量优势,7304,0.52625,0.05249999999999999,coexist,0.0,,0.0,0.0,0.0,0.0,0.47375,0.0
0.75,no_quality,无质量优势,7305,0.38375000000000004,0.23249999999999998,tilted,0.0,,0.0,0.0,0.0,0.0,0.61625,1.0
0.75,no_quality,无质量优势,7306,0.49,0.020000000000000018,coexist,0.0,,0.0,0.0,0.0,0.0,0.51,0.0
0.75,no_quality,无质量优势,7307,0.47624999999999995,0.052499999999999936,coexist,0.0,,0.0,0.0,0.0,0.0,0.52375,0.0
0.75,no_quality,无质量优势,7308,0.4275,0.14499999999999996,coexist,0.0,,0.0,0.0,0.0,0.0,0.5725,0.0
0.75,no_quality,无质量优势,7309,0.35375,0.29250000000000004,tilted,0.0,,0.0,0.0,0.0,0.0,0.64625,1.0
0.75,no_quality,无质量优势,7310,0.6225,0.245,tilted,0.0,,0.0,0.0,0.0,0.0,0.37749999999999995,0.0
0.75,no_quality,无质量优势,7311,0.59875,0.1975,coexist,0.0,,0.0,0.0,0.0,0.0,0.40125,0.0
0.75,no_quality,无质量优势,7312,0.47750000000000004,0.044999999999999984,coexist,0.0,,0.0,0.0,0.0,0.0,0.5225,0.0
0.75,no_quality,无质量优势,7313,0.49624999999999997,0.09249999999999997,coexist,0.0,,0.0,0.0,0.0,0.0,0.50375,0.0
0.75,no_quality,无质量优势,7314,0.52875,0.057499999999999996,coexist,0.0,,0.0,0.0,0.0,0.0,0.47124999999999995,0.0
0.75,quality_plus_subsidy,双边质量+少量精准补贴,7300,0.035,0.9299999999999999,B_lock,0.0,,1400.0,-0.0005464285714285714,0.0,1.0,0.965,1.0
0.75,quality_plus_subsidy,双边质量+少量精准补贴,7301,0.02875,0.9425,B_lock,0.0,,1400.0,-0.0005508928571428571,0.0,1.0,0.97125,1.0
0.75,quality_plus_subsidy,双边质量+少量精准补贴,7302,0.051250000000000004,0.8975,B_lock,0.0,,1400.0,-0.0005348214285714286,0.0,1.0,0.94875,1.0
0.75,quality_plus_subsidy,双边质量+少量精准补贴,7303,0.03375,0.9325,B_lock,0.0,,1400.0,-0.0005473214285714286,0.0,1.0,0.96625,1.0
0.75,quality_plus_subsidy,双边质量+少量精准补贴,7304,0.03,0.94,B_lock,0.0,,1400.0,-0.00055,0.0,1.0,0.97,1.0
0.75,quality_plus_subsidy,双边质量+少量精准补贴,7305,0.1075,0.7849999999999999,tilted,0.0,,1400.0,-0.0004946428571428571,0.0,0.0,0.8925,1.0
0.75,quality_plus_subsidy,双边质量+少量精准补贴,7306,0.0325,0.935,B_lock,0.0,,1400.0,-0.0005482142857142858,0.0,1.0,0.9675,1.0
0.75,quality_plus_subsidy,双边质量+少量精准补贴,7307,0.03625,0.9275,B_lock,0.0,,1400.0,-0.0005455357142857143,0.0,1.0,0.96375,1.0
0.75,quality_plus_subsidy,双边质量+少量精准补贴,7308,0.08875,0.8225,B_lock,0.0,,1400.0,-0.0005080357142857143,0.0,1.0,0.91125,1.0
0.75,quality_plus_subsidy,双边质量+少量精准补贴,7309,0.0275,0.9450000000000001,B_lock,0.0,,1400.0,-0.0005517857142857143,0.0,1.0,0.9725,1.0
0.75,quality_plus_subsidy,双边质量+少量精准补贴,7310,0.052500000000000005,0.895,B_lock,0.0,,1400.0,-0.0005339285714285715,0.0,1.0,0.9475,1.0
0.75,quality_plus_subsidy,双边质量+少量精准补贴,7311,0.0825,0.835,B_lock,0.0,,1400.0,-0.0005125,0.0,1.0,0.9175,1.0
0.75,quality_plus_subsidy,双边质量+少量精准补贴,7312,0.055,0.89,B_lock,0.0,,1400.0,-0.0005321428571428571,0.0,1.0,0.945,1.0
0.75,quality_plus_subsidy,双边质量+少量精准补贴,7313,0.03625,0.9275,B_lock,0.0,,1400.0,-0.0005455357142857143,0.0,1.0,0.96375,1.0
0.75,quality_plus_subsidy,双边质量+少量精准补贴,7314,0.07875,0.8425,B_lock,0.0,,1400.0,-0.0005151785714285715,0.0,1.0,0.92125,1.0
0.75,two_sided_quality,双边质量优势,7300,0.04125,0.9175,B_lock,0.0,,0.0,0.0,0.0,1.0,0.95875,1.0
0.75,two_sided_quality,双边质量优势,7301,0.03,0.94,B_lock,0.0,,0.0,0.0,0.0,1.0,0.97,1.0
0.75,two_sided_quality,双边质量优势,7302,0.055,0.89,B_lock,0.0,,0.0,0.0,0.0,1.0,0.945,1.0
0.75,two_sided_quality,双边质量优势,7303,0.035,0.9299999999999999,B_lock,0.0,,0.0,0.0,0.0,1.0,0.965,1.0
0.75,two_sided_quality,双边质量优势,7304,0.03375,0.9325,B_lock,0.0,,0.0,0.0,0.0,1.0,0.96625,1.0
0.75,two_sided_quality,双边质量优势,7305,0.135,0.73,tilted,0.0,,0.0,0.0,0.0,0.0,0.865,1.0
0.75,two_sided_quality,双边质量优势,7306,0.035,0.9299999999999999,B_lock,0.0,,0.0,0.0,0.0,1.0,0.965,1.0
0.75,two_sided_quality,双边质量优势,7307,0.0425,0.915,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9575,1.0
0.75,two_sided_quality,双边质量优势,7308,0.0925,0.815,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9075,1.0
0.75,two_sided_quality,双边质量优势,7309,0.03,0.94,B_lock,0.0,,0.0,0.0,0.0,1.0,0.97,1.0
0.75,two_sided_quality,双边质量优势,7310,0.055,0.89,B_lock,0.0,,0.0,0.0,0.0,1.0,0.945,1.0
0.75,two_sided_quality,双边质量优势,7311,0.08375,0.8325,B_lock,0.0,,0.0,0.0,0.0,1.0,0.91625,1.0
0.75,two_sided_quality,双边质量优势,7312,0.05625,0.8875,B_lock,0.0,,0.0,0.0,0.0,1.0,0.94375,1.0
0.75,two_sided_quality,双边质量优势,7313,0.03875,0.9225,B_lock,0.0,,0.0,0.0,0.0,1.0,0.96125,1.0
0.75,two_sided_quality,双边质量优势,7314,0.0825,0.835,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9175,1.0
0.75,user_quality,用户侧质量优势,7300,0.14875,0.7024999999999999,tilted,0.0,,0.0,0.0,0.0,0.0,0.8512500000000001,1.0
0.75,user_quality,用户侧质量优势,7301,0.08875,0.8225,B_lock,0.0,,0.0,0.0,0.0,1.0,0.91125,1.0
0.75,user_quality,用户侧质量优势,7302,0.1225,0.755,tilted,0.0,,0.0,0.0,0.0,0.0,0.8775,1.0
0.75,user_quality,用户侧质量优势,7303,0.195,0.6100000000000001,tilted,0.0,,0.0,0.0,0.0,0.0,0.8049999999999999,1.0
0.75,user_quality,用户侧质量优势,7304,0.1775,0.645,tilted,0.0,,0.0,0.0,0.0,0.0,0.8225,1.0
0.75,user_quality,用户侧质量优势,7305,0.17375000000000002,0.6525,tilted,0.0,,0.0,0.0,0.0,0.0,0.8262499999999999,1.0
0.75,user_quality,用户侧质量优势,7306,0.23875,0.5225,tilted,0.0,,0.0,0.0,0.0,0.0,0.76125,1.0
0.75,user_quality,用户侧质量优势,7307,0.10375000000000001,0.7925,tilted,0.0,,0.0,0.0,0.0,0.0,0.89625,1.0
0.75,user_quality,用户侧质量优势,7308,0.27125,0.4575,tilted,0.0,,0.0,0.0,0.0,0.0,0.72875,1.0
0.75,user_quality,用户侧质量优势,7309,0.135,0.73,tilted,0.0,,0.0,0.0,0.0,0.0,0.865,1.0
0.75,user_quality,用户侧质量优势,7310,0.1775,0.645,tilted,0.0,,0.0,0.0,0.0,0.0,0.8225,1.0
0.75,user_quality,用户侧质量优势,7311,0.12875,0.7424999999999999,tilted,0.0,,0.0,0.0,0.0,0.0,0.87125,1.0
