step,u_A,m_A,L_A,seed,C,scenario,scenario_label
36,0.525,0.57,0.5475,202606,0.5045125,high_noise_symmetric,中等网络效应，高噪声对称
37,0.5566666666666666,0.57,0.5633333333333332,202606,0.5080222222222222,high_noise_symmetric,中等网络效应，高噪声对称
38,0.48333333333333334,0.5,0.4916666666666667,202606,0.5001388888888889,high_noise_symmetric,中等网络效应，高噪声对称
39,0.4633333333333333,0.44,0.45166666666666666,202606,0.5046722222222222,high_noise_symmetric,中等网络效应，高噪声对称
40,0.4683333333333333,0.52,0.49416666666666664,202606,0.5000680555555556,high_noise_symmetric,中等网络效应，高噪声对称
41,0.4683333333333333,0.5133333333333333,0.49083333333333334,202606,0.5001680555555555,high_noise_symmetric,中等网络效应，高噪声对称
42,0.48333333333333334,0.44333333333333336,0.4633333333333334,202606,0.5026888888888889,high_noise_symmetric,中等网络效应，高噪声对称
43,0.455,0.49333333333333335,0.4741666666666667,202606,0.5013347222222222,high_noise_symmetric,中等网络效应，高噪声对称
44,0.42,0.41333333333333333,0.41666666666666663,202606,0.513888888888889,high_noise_symmetric,中等网络效应，高噪声对称
45,0.425,0.37333333333333335,0.39916666666666667,202606,0.5203347222222222,high_noise_symmetric,中等网络效应，高噪声对称
46,0.46166666666666667,0.44333333333333336,0.4525,202606,0.5045125,high_noise_symmetric,中等网络效应，高噪声对称
47,0.435,0.43666666666666665,0.4358333333333333,202606,0.5082347222222222,high_noise_symmetric,中等网络效应，高噪声对称
48,0.4533333333333333,0.4033333333333333,0.42833333333333334,202606,0.5102722222222222,high_noise_symmetric,中等网络效应，高噪声对称
49,0.4266666666666667,0.44,0.43333333333333335,202606,0.5088888888888888,high_noise_symmetric,中等网络效应，高噪声对称
50,0.4583333333333333,0.4533333333333333,0.4558333333333333,202606,0.5039013888888889,high_noise_symmetric,中等网络效应，高噪声对称
51,0.48833333333333334,0.4666666666666667,0.47750000000000004,202606,0.5010125,high_noise_symmetric,中等网络效应，高噪声对称
52,0.485,0.49,0.4875,202606,0.5003124999999999,high_noise_symmetric,中等网络效应，高噪声对称
53,0.5433333333333333,0.5133333333333333,0.5283333333333333,202606,0.5016055555555555,high_noise_symmetric,中等网络效应，高噪声对称
54,0.4766666666666667,0.5,0.48833333333333334,202606,0.5002722222222222,high_noise_symmetric,中等网络效应，高噪声对称
55,0.5033333333333333,0.49,0.49666666666666665,202606,0.5000222222222223,high_noise_symmetric,中等网络效应，高噪声对称
56,0.475,0.49333333333333335,0.48416666666666663,202606,0.5005013888888888,high_noise_symmetric,中等网络效应，高噪声对称
57,0.48333333333333334,0.48333333333333334,0.48333333333333334,202606,0.5005555555555554,high_noise_symmetric,中等网络效应，高噪声对称
58,0.52,0.5166666666666667,0.5183333333333333,202606,0.5006722222222222,high_noise_symmetric,中等网络效应，高噪声对称
59,0.465,0.45,0.4575,202606,0.5036125,high_noise_symmetric,中等网络效应，高噪声对称
60,0.4633333333333333,0.44,0.45166666666666666,202606,0.5046722222222222,high_noise_symmetric,中等网络效应，高噪声对称
61,0.5066666666666667,0.5133333333333333,0.51,202606,0.5002,high_noise_symmetric,中等网络效应，高噪声对称
62,0.5,0.51,0.505,202606,0.50005,high_noise_symmetric,中等网络效应，高噪声对称
63,0.5033333333333333,0.51,0.5066666666666666,202606,0.5000888888888889,high_noise_symmetric,中等网络效应，高噪声对称
64,0.525,0.52,0.5225,202606,0.5010125,high_noise_symmetric,中等网络效应，高噪声对称
65,0.515,0.5033333333333333,0.5091666666666667,202606,0.5001680555555555,high_noise_symmetric,中等网络效应，高噪声对称
66,0.5316666666666666,0.5133333333333333,0.5225,202606,0.5010125,high_noise_symmetric,中等网络效应，高噪声对称
67,0.47833333333333333,0.47333333333333333,0.47583333333333333,202606,0.5011680555555555,high_noise_symmetric,中等网络效应，高噪声对称
68,0.435,0.45,0.4425,202606,0.5066125,high_noise_symmetric,中等网络效应，高噪声对称
69,0.515,0.4633333333333333,0.48916666666666664,202606,0.5002347222222222,high_noise_symmetric,中等网络效应，高噪声对称
70,0.48833333333333334,0.4866666666666667,0.48750000000000004,202606,0.5003125,high_noise_symmetric,中等网络效应，高噪声对称
71,0.4633333333333333,0.5033333333333333,0.4833333333333333,202606,0.5005555555555555,high_noise_symmetric,中等网络效应，高噪声对称
72,0.49833333333333335,0.49666666666666665,0.4975,202606,0.5000125,high_noise_symmetric,中等网络效应，高噪声对称
73,0.5133333333333333,0.51,0.5116666666666667,202606,0.5002722222222222,high_noise_symmetric,中等网络效应，高噪声对称
74,0.505,0.5266666666666666,0.5158333333333334,202606,0.5005013888888888,high_noise_symmetric,中等网络效应，高噪声对称
75,0.49,0.48333333333333334,0.4866666666666667,202606,0.5003555555555556,high_noise_symmetric,中等网络效应，高噪声对称
76,0.4666666666666667,0.54,0.5033333333333334,202606,0.5000222222222223,high_noise_symmetric,中等网络效应，高噪声对称
77,0.47833333333333333,0.4666666666666667,0.47250000000000003,202606,0.5015125,high_noise_symmetric,中等网络效应，高噪声对称
78,0.46166666666666667,0.4866666666666667,0.4741666666666667,202606,0.5013347222222222,high_noise_symmetric,中等网络效应，高噪声对称
79,0.465,0.44666666666666666,0.4558333333333333,202606,0.5039013888888889,high_noise_symmetric,中等网络效应，高噪声对称
80,0.5,0.51,0.505,202606,0.50005,high_noise_symmetric,中等网络效应，高噪声对称
0,0.5,0.5,0.5,202607,0.5,high_noise_symmetric,中等网络效应，高噪声对称
1,0.48333333333333334,0.5166666666666667,0.5,202607,0.5,high_noise_symmetric,中等网络效应，高噪声对称
2,0.5183333333333333,0.5266666666666666,0.5225,202607,0.5010125,high_noise_symmetric,中等网络效应，高噪声对称
3,0.5333333333333333,0.56,0.5466666666666666,202607,0.5043555555555556,high_noise_symmetric,中等网络效应，高噪声对称
4,0.5366666666666666,0.5233333333333333,0.53,202607,0.5018,high_noise_symmetric,中等网络效应，高噪声对称
5,0.515,0.5366666666666666,0.5258333333333334,202607,0.5013347222222222,high_noise_symmetric,中等网络效应，高噪声对称
6,0.48333333333333334,0.48333333333333334,0.48333333333333334,202607,0.5005555555555554,high_noise_symmetric,中等网络效应，高噪声对称
7,0.43833333333333335,0.44666666666666666,0.4425,202607,0.5066125,high_noise_symmetric,中等网络效应，高噪声对称
8,0.4816666666666667,0.45666666666666667,0.4691666666666667,202607,0.5019013888888888,high_noise_symmetric,中等网络效应，高噪声对称
9,0.4716666666666667,0.5166666666666667,0.4941666666666667,202607,0.5000680555555557,high_noise_symmetric,中等网络效应，高噪声对称
10,0.49833333333333335,0.5,0.49916666666666665,202607,0.5000013888888889,high_noise_symmetric,中等网络效应，高噪声对称
11,0.545,0.5366666666666666,0.5408333333333333,202607,0.5033347222222222,high_noise_symmetric,中等网络效应，高噪声对称
12,0.5366666666666666,0.5533333333333333,0.5449999999999999,202607,0.50405,high_noise_symmetric,中等网络效应，高噪声对称
13,0.525,0.56,0.5425,202607,0.5036125,high_noise_symmetric,中等网络效应，高噪声对称
14,0.5733333333333334,0.5766666666666667,0.575,202607,0.51125,high_noise_symmetric,中等网络效应，高噪声对称
15,0.585,0.59,0.5874999999999999,202607,0.5153125,high_noise_symmetric,中等网络效应，高噪声对称
16,0.5683333333333334,0.5733333333333334,0.5708333333333333,202607,0.5100347222222222,high_noise_symmetric,中等网络效应，高噪声对称
17,0.5316666666666666,0.5233333333333333,0.5275,202607,0.5015125,high_noise_symmetric,中等网络效应，高噪声对称
18,0.49833333333333335,0.5166666666666667,0.5075000000000001,202607,0.5001125,high_noise_symmetric,中等网络效应，高噪声对称
19,0.5083333333333333,0.5066666666666667,0.5075000000000001,202607,0.5001125,high_noise_symmetric,中等网络效应，高噪声对称
20,0.49166666666666664,0.49666666666666665,0.49416666666666664,202607,0.5000680555555556,high_noise_symmetric,中等网络效应，高噪声对称
21,0.5,0.46,0.48,202607,0.5008,high_noise_symmetric,中等网络效应，高噪声对称
22,0.5133333333333333,0.5166666666666667,0.515,202607,0.50045,high_noise_symmetric,中等网络效应，高噪声对称
23,0.4866666666666667,0.5166666666666667,0.5016666666666667,202607,0.5000055555555556,high_noise_symmetric,中等网络效应，高噪声对称
24,0.54,0.5366666666666666,0.5383333333333333,202607,0.5029388888888889,high_noise_symmetric,中等网络效应，高噪声对称
25,0.5316666666666666,0.5166666666666667,0.5241666666666667,202607,0.5011680555555555,high_noise_symmetric,中等网络效应，高噪声对称
26,0.5416666666666666,0.55,0.5458333333333334,202607,0.5042013888888889,high_noise_symmetric,中等网络效应，高噪声对称
27,0.5216666666666666,0.5333333333333333,0.5275,202607,0.5015125,high_noise_symmetric,中等网络效应，高噪声对称
28,0.53,0.5833333333333334,0.5566666666666666,202607,0.5064222222222222,high_noise_symmetric,中等网络效应，高噪声对称
29,0.5516666666666666,0.5366666666666666,0.5441666666666667,202607,0.5039013888888889,high_noise_symmetric,中等网络效应，高噪声对称
30,0.5283333333333333,0.5366666666666666,0.5325,202607,0.5021125,high_noise_symmetric,中等网络效应，高噪声对称
31,0.51,0.5133333333333333,0.5116666666666667,202607,0.5002722222222222,high_noise_symmetric,中等网络效应，高噪声对称
32,0.5466666666666666,0.53,0.5383333333333333,202607,0.5029388888888889,high_noise_symmetric,中等网络效应，高噪声对称
33,0.545,0.5766666666666667,0.5608333333333333,202607,0.5074013888888889,high_noise_symmetric,中等网络效应，高噪声对称
34,0.5533333333333333,0.55,0.5516666666666667,202607,0.5053388888888889,high_noise_symmetric,中等网络效应，高噪声对称
35,0.54,0.5733333333333334,0.5566666666666666,202607,0.5064222222222222,high_noise_symmetric,中等网络效应，高噪声对称
36,0.4816666666666667,0.5,0.49083333333333334,202607,0.5001680555555555,high_noise_symmetric,中等网络效应，高噪声对称
37,0.525,0.5166666666666667,0.5208333333333334,202607,0.5008680555555556,high_noise_symmetric,中等网络效应，高噪声对称
38,0.5183333333333333,0.49666666666666665,0.5075,202607,0.5001125,high_noise_symmetric,中等网络效应，高噪声对称
39,0.49666666666666665,0.49666666666666665,0.49666666666666665,202607,0.5000222222222223,high_noise_symmetric,中等网络效应，高噪声对称
40,0.48333333333333334,0.53,0.5066666666666667,202607,0.5000888888888889,high_noise_symmetric,中等网络效应，高噪声对称
41,0.44666666666666666,0.47,0.4583333333333333,202607,0.5034722222222223,high_noise_symmetric,中等网络效应，高噪声对称
42,0.4583333333333333,0.5,0.47916666666666663,202607,0.5008680555555556,high_noise_symmetric,中等网络效应，高噪声对称
43,0.51,0.5133333333333333,0.5116666666666667,202607,0.5002722222222222,high_noise_symmetric,中等网络效应，高噪声对称
44,0.5316666666666666,0.53,0.5308333333333333,202607,0.5019013888888889,high_noise_symmetric,中等网络效应，高噪声对称
45,0.505,0.5133333333333333,0.5091666666666667,202607,0.5001680555555555,high_noise_symmetric,中等网络效应，高噪声对称
46,0.5683333333333334,0.55,0.5591666666666667,202607,0.5070013888888889,high_noise_symmetric,中等网络效应，高噪声对称
47,0.555,0.5533333333333333,0.5541666666666667,202607,0.5058680555555556,high_noise_symmetric,中等网络效应，高噪声对称
48,0.535,0.47333333333333333,0.5041666666666667,202607,0.5000347222222222,high_noise_symmetric,中等网络效应，高噪声对称
49,0.475,0.48,0.4775,202607,0.5010125,high_noise_symmetric,中等网络效应，高噪声对称
50,0.49666666666666665,0.52,0.5083333333333333,202607,0.5001388888888889,high_noise_symmetric,中等网络效应，高噪声对称
51,0.52,0.4866666666666667,0.5033333333333334,202607,0.5000222222222223,high_noise_symmetric,中等网络效应，高噪声对称
52,0.45666666666666667,0.49666666666666665,0.4766666666666667,202607,0.5010888888888889,high_noise_symmetric,中等网络效应，高噪声对称
53,0.47833333333333333,0.4633333333333333,0.4708333333333333,202607,0.5017013888888889,high_noise_symmetric,中等网络效应，高噪声对称
54,0.49333333333333335,0.48333333333333334,0.48833333333333334,202607,0.5002722222222222,high_noise_symmetric,中等网络效应，高噪声对称
55,0.49166666666666664,0.4533333333333333,0.4725,202607,0.5015125,high_noise_symmetric,中等网络效应，高噪声对称
56,0.41,0.43666666666666665,0.42333333333333334,202607,0.5117555555555555,high_noise_symmetric,中等网络效应，高噪声对称
57,0.4066666666666667,0.37,0.3883333333333333,202607,0.524938888888889,high_noise_symmetric,中等网络效应，高噪声对称
58,0.4483333333333333,0.45666666666666667,0.4525,202607,0.5045125,high_noise_symmetric,中等网络效应，高噪声对称
59,0.47333333333333333,0.47333333333333333,0.47333333333333333,202607,0.5014222222222222,high_noise_symmetric,中等网络效应，高噪声对称
60,0.485,0.41333333333333333,0.44916666666666666,202607,0.5051680555555556,high_noise_symmetric,中等网络效应，高噪声对称
61,0.44666666666666666,0.44333333333333336,0.445,202607,0.5060499999999999,high_noise_symmetric,中等网络效应，高噪声对称
62,0.46,0.47,0.46499999999999997,202607,0.50245,high_noise_symmetric,中等网络效应，高噪声对称
63,0.49333333333333335,0.51,0.5016666666666667,202607,0.5000055555555556,high_noise_symmetric,中等网络效应，高噪声对称
64,0.495,0.4866666666666667,0.49083333333333334,202607,0.5001680555555555,high_noise_symmetric,中等网络效应，高噪声对称
65,0.5283333333333333,0.52,0.5241666666666667,202607,0.5011680555555555,high_noise_symmetric,中等网络效应，高噪声对称
66,0.4816666666666667,0.4633333333333333,0.47250000000000003,202607,0.5015125,high_noise_symmetric,中等网络效应，高噪声对称
67,0.5116666666666667,0.52,0.5158333333333334,202607,0.5005013888888888,high_noise_symmetric,中等网络效应，高噪声对称
68,0.4816666666666667,0.54,0.5108333333333334,202607,0.5002347222222222,high_noise_symmetric,中等网络效应，高噪声对称
69,0.545,0.5266666666666666,0.5358333333333334,202607,0.5025680555555556,high_noise_symmetric,中等网络效应，高噪声对称
70,0.49666666666666665,0.5066666666666667,0.5016666666666667,202607,0.5000055555555556,high_noise_symmetric,中等网络效应，高噪声对称
71,0.4766666666666667,0.44333333333333336,0.46,202607,0.5032000000000001,high_noise_symmetric,中等网络效应，高噪声对称
72,0.5216666666666666,0.5033333333333333,0.5125,202607,0.5003125,high_noise_symmetric,中等网络效应，高噪声对称
73,0.5016666666666667,0.47333333333333333,0.48750000000000004,202607,0.5003125,high_noise_symmetric,中等网络效应，高噪声对称
74,0.47333333333333333,0.5066666666666667,0.49,202607,0.5002,high_noise_symmetric,中等网络效应，高噪声对称
75,0.49,0.5166666666666667,0.5033333333333334,202607,0.5000222222222223,high_noise_symmetric,中等网络效应，高噪声对称
76,0.47333333333333333,0.44666666666666666,0.45999999999999996,202607,0.5032,high_noise_symmetric,中等网络效应，高噪声对称
77,0.425,0.43666666666666665,0.4308333333333333,202607,0.5095680555555556,high_noise_symmetric,中等网络效应，高噪声对称
78,0.49333333333333335,0.48,0.4866666666666667,202607,0.5003555555555556,high_noise_symmetric,中等网络效应，高噪声对称
79,0.5016666666666667,0.5,0.5008333333333334,202607,0.5000013888888889,high_noise_symmetric,中等网络效应，高噪声对称
80,0.495,0.49333333333333335,0.49416666666666664,202607,0.5000680555555556,high_noise_symmetric,中等网络效应，高噪声对称
0,0.5,0.5,0.5,202608,0.5,high_noise_symmetric,中等网络效应，高噪声对称
1,0.5033333333333333,0.54,0.5216666666666667,202608,0.5009388888888889,high_noise_symmetric,中等网络效应，高噪声对称
2,0.525,0.49666666666666665,0.5108333333333334,202608,0.5002347222222222,high_noise_symmetric,中等网络效应，高噪声对称
3,0.5566666666666666,0.6,0.5783333333333334,202608,0.5122722222222222,high_noise_symmetric,中等网络效应，高噪声对称
4,0.565,0.56,0.5625,202608,0.5078125,high_noise_symmetric,中等网络效应，高噪声对称
5,0.5316666666666666,0.5566666666666666,0.5441666666666667,202608,0.5039013888888889,high_noise_symmetric,中等网络效应，高噪声对称
6,0.585,0.6133333333333333,0.5991666666666666,202608,0.5196680555555555,high_noise_symmetric,中等网络效应，高噪声对称
7,0.545,0.5366666666666666,0.5408333333333333,202608,0.5033347222222222,high_noise_symmetric,中等网络效应，高噪声对称
8,0.5233333333333333,0.5666666666666667,0.5449999999999999,202608,0.50405,high_noise_symmetric,中等网络效应，高噪声对称
9,0.53,0.57,0.55,202608,0.505,high_noise_symmetric,中等网络效应，高噪声对称
10,0.5316666666666666,0.5266666666666666,0.5291666666666666,202608,0.5017013888888888,high_noise_symmetric,中等网络效应，高噪声对称
11,0.56,0.55,0.555,202608,0.50605,high_noise_symmetric,中等网络效应，高噪声对称
12,0.525,0.5666666666666667,0.5458333333333334,202608,0.5042013888888889,high_noise_symmetric,中等网络效应，高噪声对称
13,0.56,0.6,0.5800000000000001,202608,0.5128,high_noise_symmetric,中等网络效应，高噪声对称
14,0.5333333333333333,0.5566666666666666,0.5449999999999999,202608,0.50405,high_noise_symmetric,中等网络效应，高噪声对称
15,0.5583333333333333,0.55,0.5541666666666667,202608,0.5058680555555556,high_noise_symmetric,中等网络效应，高噪声对称
16,0.5566666666666666,0.4866666666666667,0.5216666666666667,202608,0.5009388888888889,high_noise_symmetric,中等网络效应，高噪声对称
17,0.5266666666666666,0.5566666666666666,0.5416666666666666,202608,0.5034722222222222,high_noise_symmetric,中等网络效应，高噪声对称
18,0.5033333333333333,0.4633333333333333,0.4833333333333333,202608,0.5005555555555555,high_noise_symmetric,中等网络效应，高噪声对称
19,0.495,0.5,0.4975,202608,0.5000125,high_noise_symmetric,中等网络效应，高噪声对称
20,0.5066666666666667,0.5366666666666666,0.5216666666666667,202608,0.5009388888888889,high_noise_symmetric,中等网络效应，高噪声对称
21,0.5133333333333333,0.5366666666666666,0.5249999999999999,202608,0.50125,high_noise_symmetric,中等网络效应，高噪声对称
22,0.5333333333333333,0.5466666666666666,0.54,202608,0.5032,high_noise_symmetric,中等网络效应，高噪声对称
23,0.5266666666666666,0.54,0.5333333333333333,202608,0.5022222222222222,high_noise_symmetric,中等网络效应，高噪声对称
24,0.5466666666666666,0.5633333333333334,0.5549999999999999,202608,0.50605,high_noise_symmetric,中等网络效应，高噪声对称
25,0.53,0.55,0.54,202608,0.5032,high_noise_symmetric,中等网络效应，高噪声对称
26,0.495,0.5133333333333333,0.5041666666666667,202608,0.5000347222222222,high_noise_symmetric,中等网络效应，高噪声对称
27,0.5033333333333333,0.4766666666666667,0.49,202608,0.5002,high_noise_symmetric,中等网络效应，高噪声对称
28,0.44666666666666666,0.4533333333333333,0.44999999999999996,202608,0.505,high_noise_symmetric,中等网络效应，高噪声对称
29,0.5116666666666667,0.49,0.5008333333333334,202608,0.5000013888888889,high_noise_symmetric,中等网络效应，高噪声对称
30,0.465,0.5333333333333333,0.49916666666666665,202608,0.5000013888888889,high_noise_symmetric,中等网络效应，高噪声对称
31,0.47833333333333333,0.5166666666666667,0.49750000000000005,202608,0.5000125,high_noise_symmetric,中等网络效应，高噪声对称
32,0.455,0.44666666666666666,0.4508333333333333,202608,0.5048347222222223,high_noise_symmetric,中等网络效应，高噪声对称
33,0.4583333333333333,0.44666666666666666,0.4525,202608,0.5045125,high_noise_symmetric,中等网络效应，高噪声对称
34,0.49666666666666665,0.4866666666666667,0.4916666666666667,202608,0.5001388888888889,high_noise_symmetric,中等网络效应，高噪声对称
35,0.46166666666666667,0.49333333333333335,0.47750000000000004,202608,0.5010125,high_noise_symmetric,中等网络效应，高噪声对称
36,0.47833333333333333,0.4766666666666667,0.47750000000000004,202608,0.5010125,high_noise_symmetric,中等网络效应，高噪声对称
37,0.47333333333333333,0.45666666666666667,0.46499999999999997,202608,0.50245,high_noise_symmetric,中等网络效应，高噪声对称
38,0.495,0.47,0.4825,202608,0.5006125000000001,high_noise_symmetric,中等网络效应，高噪声对称
39,0.4866666666666667,0.49666666666666665,0.4916666666666667,202608,0.5001388888888889,high_noise_symmetric,中等网络效应，高噪声对称
40,0.4633333333333333,0.46,0.46166666666666667,202608,0.5029388888888889,high_noise_symmetric,中等网络效应，高噪声对称
41,0.49166666666666664,0.5366666666666666,0.5141666666666667,202608,0.5004013888888889,high_noise_symmetric,中等网络效应，高噪声对称
42,0.49833333333333335,0.4633333333333333,0.48083333333333333,202608,0.5007347222222223,high_noise_symmetric,中等网络效应，高噪声对称
43,0.5016666666666667,0.5066666666666667,0.5041666666666667,202608,0.5000347222222222,high_noise_symmetric,中等网络效应，高噪声对称
44,0.5216666666666666,0.5233333333333333,0.5225,202608,0.5010125,high_noise_symmetric,中等网络效应，高噪声对称
45,0.5216666666666666,0.5233333333333333,0.5225,202608,0.5010125,high_noise_symmetric,中等网络效应，高噪声对称
46,0.5233333333333333,0.5233333333333333,0.5233333333333333,202608,0.5010888888888889,high_noise_symmetric,中等网络效应，高噪声对称
47,0.5216666666666666,0.5366666666666666,0.5291666666666666,202608,0.5017013888888888,high_noise_symmetric,中等网络效应，高噪声对称
48,0.5033333333333333,0.5133333333333333,0.5083333333333333,202608,0.5001388888888889,high_noise_symmetric,中等网络效应，高噪声对称
49,0.44166666666666665,0.46,0.4508333333333333,202608,0.5048347222222223,high_noise_symmetric,中等网络效应，高噪声对称
50,0.4666666666666667,0.48333333333333334,0.475,202608,0.50125,high_noise_symmetric,中等网络效应，高噪声对称
51,0.5266666666666666,0.48333333333333334,0.505,202608,0.50005,high_noise_symmetric,中等网络效应，高噪声对称
52,0.5033333333333333,0.5066666666666667,0.505,202608,0.50005,high_noise_symmetric,中等网络效应，高噪声对称
53,0.5216666666666666,0.48,0.5008333333333332,202608,0.5000013888888889,high_noise_symmetric,中等网络效应，高噪声对称
54,0.47833333333333333,0.5166666666666667,0.49750000000000005,202608,0.5000125,high_noise_symmetric,中等网络效应，高噪声对称
55,0.46,0.44,0.45,202608,0.5050000000000001,high_noise_symmetric,中等网络效应，高噪声对称
56,0.47333333333333333,0.48,0.4766666666666667,202608,0.5010888888888889,high_noise_symmetric,中等网络效应，高噪声对称
57,0.5033333333333333,0.47,0.48666666666666664,202608,0.5003555555555557,high_noise_symmetric,中等网络效应，高噪声对称
58,0.5,0.48333333333333334,0.4916666666666667,202608,0.5001388888888889,high_noise_symmetric,中等网络效应，高噪声对称
59,0.4683333333333333,0.44,0.45416666666666666,202608,0.504201388888889,high_noise_symmetric,中等网络效应，高噪声对称
60,0.4816666666666667,0.49666666666666665,0.48916666666666664,202608,0.5002347222222222,high_noise_symmetric,中等网络效应，高噪声对称
61,0.465,0.45,0.4575,202608,0.5036125,high_noise_symmetric,中等网络效应，高噪声对称
62,0.4633333333333333,0.49333333333333335,0.47833333333333333,202608,0.5009388888888889,high_noise_symmetric,中等网络效应，高噪声对称
63,0.5266666666666666,0.4866666666666667,0.5066666666666666,202608,0.5000888888888889,high_noise_symmetric,中等网络效应，高噪声对称
64,0.44333333333333336,0.45,0.44666666666666666,202608,0.5056888888888889,high_noise_symmetric,中等网络效应，高噪声对称
65,0.4666666666666667,0.44333333333333336,0.455,202608,0.5040499999999999,high_noise_symmetric,中等网络效应，高噪声对称
66,0.4666666666666667,0.4266666666666667,0.44666666666666666,202608,0.5056888888888889,high_noise_symmetric,中等网络效应，高噪声对称
67,0.4866666666666667,0.49333333333333335,0.49,202608,0.5002,high_noise_symmetric,中等网络效应，高噪声对称
68,0.4583333333333333,0.44666666666666666,0.4525,202608,0.5045125,high_noise_symmetric,中等网络效应，高噪声对称
69,0.44666666666666666,0.4766666666666667,0.46166666666666667,202608,0.5029388888888889,high_noise_symmetric,中等网络效应，高噪声对称
70,0.5016666666666667,0.4866666666666667,0.4941666666666667,202608,0.5000680555555557,high_noise_symmetric,中等网络效应，高噪声对称
71,0.5016666666666667,0.5066666666666667,0.5041666666666667,202608,0.5000347222222222,high_noise_symmetric,中等网络效应，高噪声对称
72,0.5083333333333333,0.49,0.49916666666666665,202608,0.5000013888888889,high_noise_symmetric,中等网络效应，高噪声对称
73,0.47,0.5166666666666667,0.49333333333333335,202608,0.5000888888888888,high_noise_symmetric,中等网络效应，高噪声对称
74,0.5416666666666666,0.5333333333333333,0.5375,202608,0.5028125,high_noise_symmetric,中等网络效应，高噪声对称
75,0.555,0.54,0.5475000000000001,202608,0.5045125,high_noise_symmetric,中等网络效应，高噪声对称
76,0.5516666666666666,0.55,0.5508333333333333,202608,0.5051680555555556,high_noise_symmetric,中等网络效应，高噪声对称
77,0.5483333333333333,0.5333333333333333,0.5408333333333333,202608,0.5033347222222222,high_noise_symmetric,中等网络效应，高噪声对称
78,0.5216666666666666,0.47333333333333333,0.49749999999999994,202608,0.5000125,high_noise_symmetric,中等网络效应，高噪声对称
79,0.49333333333333335,0.48333333333333334,0.48833333333333334,202608,0.5002722222222222,high_noise_symmetric,中等网络效应，高噪声对称
80,0.43833333333333335,0.45,0.4441666666666667,202608,0.5062347222222222,high_noise_symmetric,中等网络效应，高噪声对称
0,0.5,0.5,0.5,202609,0.5,high_noise_symmetric,中等网络效应，高噪声对称
1,0.5133333333333333,0.53,0.5216666666666667,202609,0.5009388888888889,high_noise_symmetric,中等网络效应，高噪声对称
2,0.47833333333333333,0.4533333333333333,0.4658333333333333,202609,0.5023347222222222,high_noise_symmetric,中等网络效应，高噪声对称
3,0.455,0.48,0.4675,202609,0.5021125,high_noise_symmetric,中等网络效应，高噪声对称
4,0.54,0.48333333333333334,0.5116666666666667,202609,0.5002722222222222,high_noise_symmetric,中等网络效应，高噪声对称
5,0.52,0.54,0.53,202609,0.5018,high_noise_symmetric,中等网络效应，高噪声对称
6,0.5216666666666666,0.5366666666666666,0.5291666666666666,202609,0.5017013888888888,high_noise_symmetric,中等网络效应，高噪声对称
7,0.5283333333333333,0.5366666666666666,0.5325,202609,0.5021125,high_noise_symmetric,中等网络效应，高噪声对称
8,0.5333333333333333,0.5166666666666667,0.525,202609,0.50125,high_noise_symmetric,中等网络效应，高噪声对称
9,0.515,0.52,0.5175000000000001,202609,0.5006125,high_noise_symmetric,中等网络效应，高噪声对称
10,0.52,0.5433333333333333,0.5316666666666667,202609,0.5020055555555556,high_noise_symmetric,中等网络效应，高噪声对称
11,0.5233333333333333,0.5033333333333333,0.5133333333333333,202609,0.5003555555555556,high_noise_symmetric,中等网络效应，高噪声对称
12,0.4816666666666667,0.4866666666666667,0.4841666666666667,202609,0.500501388888889,high_noise_symmetric,中等网络效应，高噪声对称
13,0.475,0.53,0.5025,202609,0.5000125,high_noise_symmetric,中等网络效应，高噪声对称
14,0.5116666666666667,0.5266666666666666,0.5191666666666667,202609,0.5007347222222223,high_noise_symmetric,中等网络效应，高噪声对称
15,0.5366666666666666,0.54,0.5383333333333333,202609,0.5029388888888889,high_noise_symmetric,中等网络效应，高噪声对称
16,0.555,0.5066666666666667,0.5308333333333334,202609,0.5019013888888889,high_noise_symmetric,中等网络效应，高噪声对称
17,0.495,0.5333333333333333,0.5141666666666667,202609,0.5004013888888889,high_noise_symmetric,中等网络效应，高噪声对称
18,0.5183333333333333,0.52,0.5191666666666667,202609,0.5007347222222223,high_noise_symmetric,中等网络效应，高噪声对称
19,0.4766666666666667,0.51,0.49333333333333335,202609,0.5000888888888888,high_noise_symmetric,中等网络效应，高噪声对称
20,0.5283333333333333,0.57,0.5491666666666666,202609,0.5048347222222223,high_noise_symmetric,中等网络效应，高噪声对称
21,0.5566666666666666,0.53,0.5433333333333333,202609,0.5037555555555555,high_noise_symmetric,中等网络效应，高噪声对称
22,0.48833333333333334,0.5066666666666667,0.49750000000000005,202609,0.5000125,high_noise_symmetric,中等网络效应，高噪声对称
23,0.49166666666666664,0.49333333333333335,0.4925,202609,0.5001125000000001,high_noise_symmetric,中等网络效应，高噪声对称
24,0.4666666666666667,0.48,0.47333333333333333,202609,0.5014222222222222,high_noise_symmetric,中等网络效应，高噪声对称
25,0.5316666666666666,0.5466666666666666,0.5391666666666666,202609,0.5030680555555556,high_noise_symmetric,中等网络效应，高噪声对称
26,0.53,0.5366666666666666,0.5333333333333333,202609,0.5022222222222222,high_noise_symmetric,中等网络效应，高噪声对称
27,0.49833333333333335,0.5233333333333333,0.5108333333333334,202609,0.5002347222222222,high_noise_symmetric,中等网络效应，高噪声对称
